Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,dma_buf_phys_convert,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `dma_buf_phys_convert` is heavily involved in managing DMA buffers, which is critical for AI Accelerator integration. It retrieves a DMA buffer usin...",[struct dma_buf_phys_file; struct sg_table],[dma_addr_t; dma_buf*; device*; sg_table*; scatterlist*]
2,rproc_alloc_carveout,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is critical f...",[struct rproc_mem_entry],[da; dma; va]
3,rpmsg_probe,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between a host and a remote processor using the RPMsg protocol, which often involves sharing m...",[virtproc_info; rpmsg_device; scatterlist],[bufs_dma; dma_address]
4,rproc_alloc_registered_carveouts,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `rproc_alloc_registered_carveouts` is involved in allocating memory for registered carveouts, which is relevant for AI Accelerator integration. It r...",[fw_rsc_carveout],[pa; da]
5,rpmsg_send_offchannel_raw,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction (70%)**: The function `rpmsg_send_offchannel_raw` is primarily responsible for sending messages between processors using the RPMsg framework. While it does not directly intera...,[struct rpmsg_hdr],[src; dst; reserved; len; flags]
6,carveout_dma_heap_allocate,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `carveout_dma_heap_allocate` is involved in memory allocation for DMA buffers, which is relevant for AI Accelerators (AIA) that require efficient me...",struct carveout_dma_heap_buffer,paddr; vaddr
7,dma_heap_map_dma_buf,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `dma_heap_map_dma_buf` is involved in mapping a DMA buffer for a device, which is relevant for AI Accelerator integration. It uses `dma_map_sg_attrs...",None,paddr; vaddr; dma_address
8,rpmsg_sg_init,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction Score (60%)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is relevant for memory management in the context of DMA operations, particularly when inte...",None,dma_address
1,dma_buf_phys_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_ioctl` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA memory mana...,[struct dma_buf_phys_data],[fd; phys]
2,rpmsg_eptdev_open,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction (0%)**: The function `rpmsg_eptdev_open` does not directly involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily deals with opening...,None,None
3,dma_heap_ioctl_allocate,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl_allocate` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating a buffer from a D...,[struct dma_heap_allocation_data],[fd]
4,rpmsg_eptdev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `rpmsg_eptdev_ioctl` does not involve any operations related to shared memory management or AI Accelerator integration. It primarily checks the comma...,None,None
5,dma_buf_phys_convert,dma_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `dma_buf_phys_convert` is involved in managing DMA buffers, which is critical for AI Accelerator integration. It retrieves a DMA buffer using `dma_b...",[struct dma_buf_phys_file; struct dma_buf; struct dma_buf_attachment; struct sg_table],[dma_buf; dma_buf_attachment; sg_table; dma_addr]
6,rpmsg_ctrldev_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (0)**: The function `rpmsg_ctrldev_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). Instead, it primarily handles control commands related t...",[struct rpmsg_endpoint_info; struct rpmsg_channel_info],[src; dst]
7,dma_heap_ioctl,user_copy_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction (0%)**: The function `dma_heap_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) relevant to AIA operations. It primarily handles I...,None,None
8,rpmsg_probe,functions_by_file,Relevant_KD_Entry_Point,70,"**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between a host and a remote processor using the RPMsg protocol, which often involves sharing m...",[virtproc_info; rpmsg_device; scatterlist],[bufs_dma; dma_address]
9,rproc_alloc_carveout,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is critical f...",[struct rproc_mem_entry],[da; dma; va]
1,dma_buf_phys_ioctl,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_ioctl` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA memory mana...,[struct dma_buf_phys_data],[fd; phys]
2,dma_heap_ioctl_allocate,ioctl_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl_allocate` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating a buffer from a D...,[struct dma_heap_allocation_data],[fd]
3,rpmsg_probe,dma_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between the host and an AI Accelerator (AIA) through the use of virtqueues and DMA buffers. It...,[virtproc_info; scatterlist; rpmsg_device],[dma_address; bufs_dma; src; dst]
4,dma_buf_phys_convert,dma_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (80)**: The function `dma_buf_phys_convert` is involved in converting a DMA buffer file descriptor to a physical address. It utilizes several key functions such as `dma_...,[struct dma_buf_phys_file; struct sg_table; struct scatterlist],[dma_addr; dma_buf; device; sg_table]
5,rpmsg_ctrldev_ioctl,ioctl_operations,Message_Structure_Handling,90,"**AIARelevantFunction Score (0)**: The function `rpmsg_ctrldev_ioctl` does not directly interact with an AI Accelerator (AIA) or shared memory (SMem) management. Instead, it primarily handles contr...",[rpmsg_endpoint_info; rpmsg_channel_info],[src; dst; name]
6,rproc_handle_trace,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rproc_handle_trace` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily deals with h...,[struct fw_rsc_trace; struct rproc_debug_trace],[da; len]
7,rpmsg_recv_done,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rpmsg_recv_done` does not interact with an AI Accelerator (AIA) or shared memory management directly. It primarily handles message reception through...,[struct rpmsg_hdr],[src; dst; reserved; len]
8,rpmsg_recv_single,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rpmsg_recv_single` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily handles message reception over a ...,[struct rpmsg_hdr],[src; dst; reserved; len; flags]
9,virtio_rpmsg_announce_create,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `virtio_rpmsg_announce_create` does not interact with an AI Accelerator (AIA) or shared memory (SMem) management. It primarily deals with announcing ...,[struct rpmsg_ns_msg],[addr]
10,rpmsg_send_offchannel_raw,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction (70%)**: The function `rpmsg_send_offchannel_raw` is primarily responsible for sending messages between processors using the RPMsg framework. While it does not directly intera...,[struct rpmsg_hdr],[src; dst; reserved; len; flags]
11,rproc_alloc_carveout,functions_by_file,Message_Structure_Handling,70,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is critical f...",[struct rproc_mem_entry],[da; dma; va]
12,rpmsg_sg_init,functions_by_file,Message_Structure_Handling,70,"**AIARelevantFunction (60%)**: The function `rpmsg_sg_init` initializes a scatterlist structure, which is often used in the context of DMA (Direct Memory Access) operations. The presence of the `dm...",struct scatterlist,dma_address
13,dma_heap_ioctl,user_copy_operations,Message_Structure_Handling,70,**AIARelevantFunction (0%)**: The function `dma_heap_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) relevant to AIA operations. It primarily handles I...,None,None
14,rproc_alloc_registered_carveouts,functions_by_file,Message_Structure_Handling,60,"**AIARelevantFunction Score (70)**: The function `rproc_alloc_registered_carveouts` is involved in allocating memory for registered carveouts, which is relevant for AI Accelerator integration. It r...",[fw_rsc_carveout],[pa; da]
15,carveout_dma_heap_allocate,functions_by_file,Message_Structure_Handling,60,"**AIARelevantFunction Score (70)**: The function `carveout_dma_heap_allocate` is involved in memory allocation for DMA buffers, which is relevant for AI Accelerators (AIA) that require efficient me...",struct carveout_dma_heap_buffer,paddr; vaddr
16,dma_buf_phys_release,dma_operations,Message_Structure_Handling,60,**AIARelevantFunction Score (0%)**: The function `dma_buf_phys_release` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily deals with releasing resources associated...,[struct dma_buf_phys_file; struct sg_table],[dma_buf; dma_buf_attachment; sg_table]
