Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,ncdev_mem_alloc,user_copy_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `ncdev_mem_alloc` is involved in memory allocation for a neuron device, which is likely to be relevant for an AI Accelerator (AIA) as it manages mem...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
2,ncdev_mem_buf_copy,user_copy_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `ncdev_mem_buf_copy` is involved in copying memory buffers, which is critical for sharing memory with an AI Accelerator (AIA). It utilizes the `neur...",[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; size; offset; copy_to_mem_handle; mc_handle; pa; va]
3,ncdev_ioctl,ioctl_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `ncdev_ioctl` is responsible for handling various IOCTL commands that interact with the AI Accelerator (AIA) through the `neuron_device` structure. ...,[neuron_log_rec; neuron_attached_process; neuron_reset_request],[pid; memory_used; nc_map; request_id; dma addresses; device handles]
4,mpset_constructor,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `mpset_constructor` is primarily focused on initializing a memory pool for a neuron device, which is relevant for memory management in the context of AI ...",None,None
5,mc_alloc_internal,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is involved in memory allocation, which is critical for AI Accelerator (AIA) operations. It utilizes `dma_alloc_coherent` to all...",[struct mem_chunk],[mc->pa (physical address); mc->va (device virtual address); mc->nc_id (neuron channel ID); mc->pid (process ID)]
6,mp_init_hrm_pool,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `mp_init_hrm_pool` is primarily focused on initializing a memory pool for DMA operations, which is relevant for AI Accelerator integration. It alloc...",None,page_va_array; page_pa_array
7,ncdev_bar_read,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `ncdev_bar_read` interacts with memory management and data transfer, which are critical for AI Accelerator integration. It allocates memory for dat...",[mem_chunk; neuron_device],[pa (physical address); va (virtual address); nc_id (neuron context ID); pid (process ID)]
1,ncdev_cinit_set_state,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `ncdev_cinit_set_state` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It does not perform act...,[struct neuron_ioctl_cinit_set],[nc_id]
2,ncdev_mem_get_pa_deprecated,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_mem_get_pa_deprecated` does not directly interact with an AI Accelerator (AIA) or perform operations that would typically be associated with A...,[struct neuron_ioctl_mem_get_pa],[mem_handle; pa]
3,ncdev_semaphore_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles semaphore operat...,[struct neuron_ioctl_semaphore],[nc_id]
4,ncdev_mem_alloc,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `ncdev_mem_alloc` is involved in memory allocation for a neuron device, which is likely to be relevant for an AI Accelerator (AIA) as it manages mem...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
5,ncdev_mem_buf_copy,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `ncdev_mem_buf_copy` is involved in copying memory buffers, which is critical for sharing memory with an AI Accelerator (AIA). It utilizes the `neur...",[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; size; offset; copy_to_mem_handle; mc_handle; pa; va]
