Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,drivers/remoteproc/remoteproc_core.c:rproc_alloc_carveout,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is critical f...",[struct rproc_mem_entry],[da; dma; va]
2,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_probe,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between a host and a remote processor using the RPMsg protocol, which often involves sharing m...",[virtproc_info; rpmsg_device; scatterlist],[bufs_dma; dma_address]
3,rproc_alloc_carveout,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is critical f...",[struct rproc_mem_entry],[mem->da; mem->dma; mem->va]
4,rpmsg_probe,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between the host and an AI Accelerator (AIA) through the use of virtqueues and DMA buffers. It...,[virtproc_info; scatterlist; rpmsg_device],[dma_address; bufs_dma; src; dst]
5,drivers/remoteproc/remoteproc_core.c:rproc_alloc_registered_carveouts,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `rproc_alloc_registered_carveouts` is involved in allocating memory for registered carveouts, which is relevant for AI Accelerator integration. It r...",[fw_rsc_carveout],[pa; da]
6,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_sg_init,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction Score (60%)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is relevant for memory management in the context of DMA operations, particularly when inte...",None,dma_address
7,drivers/dma-buf/heaps/carveout-heap.c:rmem_dma_heap_carveout_setup,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rmem_dma_heap_carveout_setup` does not interact with an AI Accelerator (AIA) or perform any operations related to shared memory management that woul...,None,None
8,drivers/dma-buf/heaps/carveout-heap.c:carveout_dma_heap_init_areas,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `carveout_dma_heap_init_areas` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily initializes DMA h...,None,None
9,drivers/dma-buf/heaps/carveout-heap.c:carveout_dma_heap_export,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `carveout_dma_heap_export` does not interact with an AI Accelerator (AIA) or perform any operations related to shared memory management that would ty...,None,None
10,drivers/remoteproc/remoteproc_core.c:remoteproc_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `remoteproc_init` function does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily initializes a workqueue...,None,None
11,drivers/remoteproc/remoteproc_core.c:rproc_init_panic,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_init_panic` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily registers a notifier callback...,None,None
12,drivers/remoteproc/remoteproc_core.c:rproc_alloc,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_alloc` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating and initiali...,None,None
13,drivers/remoteproc/remoteproc_core.c:rproc_alloc_ops,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_alloc_ops` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on allocating an...,None,None
14,drivers/remoteproc/remoteproc_core.c:rproc_add,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_add` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It primarily focuses o...,None,None
15,drivers/remoteproc/remoteproc_core.c:rproc_trigger_auto_boot,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `rproc_trigger_auto_boot` does not interact with any AI Accelerator (AIA) relevant memory management functions such as `get_user_pages`, `pin_user_pa...",None,None
16,drivers/remoteproc/remoteproc_core.c:rproc_boot,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The `rproc_boot` function does not interact with any AI Accelerator (AIA) relevant functions such as memory mapping, DMA operations, or shared memory management. ...",None,None
17,drivers/remoteproc/remoteproc_core.c:rproc_attach,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_attach` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on attaching a rem...,None,None
18,drivers/remoteproc/remoteproc_core.c:rproc_set_rsc_table,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_set_rsc_table` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily deals with setting up a resource ...,None,None
19,drivers/remoteproc/remoteproc_core.c:rproc_handle_resources,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_handle_resources` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily handles resources associated...,None,None
20,drivers/remoteproc/remoteproc_core.c:rproc_handle_vdev,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_handle_vdev` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the registration of ...,None,None
21,drivers/remoteproc/remoteproc_core.c:rproc_parse_vring,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_parse_vring` does not interact with shared memory or AI Accelerator (AIA) specific memory management functions. It primarily deals with parsi...,None,None
