Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,_nvmap_dmabuf_map_dma_buf,functions_by_file,AIARelevantFunction,90,**AIARelevantFunction Score (90)**: The function `_nvmap_dmabuf_map_dma_buf` is heavily involved in mapping DMA buffers for an AI Accelerator (AIA). It utilizes the `dma_map_sg_attrs` function to m...,[struct dma_buf_attachment; struct nvmap_handle_info; struct sg_table],[dma_address; phys_addr; device; dma_buf; nvmap_handle]
2,nvgpu_mm_pin,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction Score (90%)**: The function `nvgpu_mm_pin` is primarily responsible for pinning a DMA buffer to memory, which is a critical operation for enabling an AI Accelerator (AIA) to a...",None,None
3,gk20a_channel_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gk20a_channel_ioctl` interacts with various structures that are crucial for managing GPU channels and memory operations. It handles commands that c...,[nvgpu_alloc_obj_ctx_args; nvgpu_channel_setup_bind_args; nvgpu_alloc_gpfifo_ex_args; nvgpu_wait_args; nvgpu_set_error_notifier; nvgpu_set_timeout_args; nvgpu_set_timeout_ex_args; nvgpu_get_param_args; nvgpu_setup_bind_args],[chid; tsgid; userd_dmabuf_fd; gpfifo_dmabuf_fd; userd_dmabuf_offset; gpfifo_dmabuf_offset; obj_id]
4,gk20a_as_dev_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gk20a_as_dev_ioctl` interacts with various memory management operations that are relevant to AI Accelerator integration. It handles memory allocati...,[struct nvgpu_as_alloc_space_args; struct nvgpu_as_free_space_args; struct nvgpu_as_map_buffer_ex_args; struct nvgpu_as_unmap_buffer_args; struct nvgpu_as_get_va_regions_args; struct nvgpu_as_map_buffer_batch_args; struct nvgpu_as_get_sync_ro_map_args; struct nvgpu_as_mapping_modify_args; struct nvgpu_as_remap_args],[offset; pages; page_size; buffer_offset; mapping_size; base_gpuva; sync_size; num_syncpoints; map_address]
5,gk20a_ioctl_channel_submit_gpfifo,ioctl_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gk20a_ioctl_channel_submit_gpfifo` is involved in submitting a GPU FIFO command, which is relevant for AI Accelerator integration. It interacts wit...",[nvgpu_submit_gpfifo_args; nvgpu_channel_fence; nvgpu_user_fence; nvgpu_gpfifo_userdata],[fence.id; fence.value; args.gpfifo; args.num_entries; args.flags; userdata.entries; userdata.context]
6,nvgpu_get_sgtable_from_pages,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `nvgpu_get_sgtable_from_pages` is involved in creating a scatter-gather table (`sg_table`) from an array of pages. It allocates memory for the `sg_t...,[sg_table; scatterlist],[dma_address; phys_addr; gpu_va]
7,handle_page_alloc,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `handle_page_alloc` is primarily responsible for allocating memory pages for an `nvmap_handle`, which is likely used in the context of an AI Acceler...",[struct nvmap_handle; struct page],[size; pages; vaddr; dma_buf; dma_buf_ro]
8,alloc_handle_from_va,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `alloc_handle_from_va` is involved in memory management that is relevant to AI Accelerator integration. It pins user pages to memory using `nvmap_ge...,None,vaddr; size; flags; pages
9,__dma_buf_export,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `__dma_buf_export` is involved in exporting DMA buffers, which is relevant for AI Accelerator integration as it deals with memory management and buffer a...",[struct dma_buf_export_info; struct nvmap_handle_info; struct nvmap_handle],[phys_addr_t; dma_buf*; nvmap_handle*; size_t]
10,nvgpu_gpu_ioctl_register_buffer,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `nvgpu_gpu_ioctl_register_buffer` is involved in registering a buffer for use with the GPU, which includes handling DMA buffers. It utilizes `dma_bu...",[struct nvgpu_gpu_register_buffer_args],[dmabuf_fd; metadata_addr; metadata_size]
11,nvgpu_vm_map_buffer,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `nvgpu_vm_map_buffer` is involved in mapping a DMA buffer to a virtual address space, which is critical for enabling an AI Accelerator (AIA) to acce...",[vm_gk20a_mapping_batch],[buffer_offset; mapping_size; dmabuf->size; *map_addr]
12,nvgpu_usermode_buf_from_dmabuf,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `nvgpu_usermode_buf_from_dmabuf` is involved in managing DMA buffers, which is critical for sharing memory with an AI Accelerator (AIA). It uses `dm...",[struct nvgpu_usermode_buf_linux; struct nvgpu_mem],[gpu_va; cpu_va; size; dmabuf; attachment; sgt]
13,nvgpu_os_channel_free_usermode_buffers,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `nvgpu_os_channel_free_usermode_buffers` is involved in managing user-mode buffers associated with a GPU channel. It interacts with DMA buffers thro...,[nvgpu_usermode_buf_linux; gpfifo_desc],[dmabuf; attachment; sgt; userd_iova; userd_mem]
14,nvmap_ioctl_create_from_va,user_copy_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `nvmap_ioctl_create_from_va` is involved in creating a handle from a virtual address, which is a critical operation for sharing memory with an AI Ac...",[struct nvmap_create_handle_from_va],[va; size; flags; handle]
15,gk20a_ctrl_dev_ioctl,ioctl_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gk20a_ctrl_dev_ioctl` interacts with various GPU operations and handles commands that can involve memory management and data transfer between the C...,[nvgpu_gpu_zcull_get_ctx_size_args; nvgpu_gpu_zcull_get_info_args; nvgpu_gpu_zbc_set_table_args; nvgpu_gpu_zbc_query_table_args; nvgpu_gpu_get_characteristics; nvgpu_gpu_prepare_compressible_read_args; nvgpu_gpu_mark_compressible_write_args; nvgpu_alloc_as_args; nvgpu_gpu_open_tsg_args; nvgpu_gpu_get_tpc_masks_args; nvgpu_gpu_get_fbp_l2_masks_args; nvgpu_channel_open_args; nvgpu_gpu_l2_fb_args; nvgpu_gpu_mmu_debug_mode_args; nvgpu_gpu_sm_debug_mode_args],[handle; as_fd; gpu_instance_id; gr_instance_id; userd_iova; userd_mem; userd_offset; l2_flush; l2_invalidate; fb_flush; state; sms]
16,gk20a_as_ioctl_map_buffer_ex,ioctl_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gk20a_as_ioctl_map_buffer_ex` is involved in mapping a buffer for an AI Accelerator (AIA) by utilizing the `nvgpu_vm_map_buffer` function. This fun...,[nvgpu_as_map_buffer_ex_args],[dmabuf_fd; buffer_offset; mapping_size; offset]
17,nvmap_handle_get_from_id,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `nvmap_handle_get_from_id` interacts with DMA buffers, which are crucial for memory management in AI Accelerator contexts. It uses `dma_buf_get` an...",[struct nvmap_handle_info; struct nvmap_handle; struct dma_buf; struct nvmap_client],[dma_buf; nvmap_handle; nvmap_client]
18,nvmap_ioctl,ioctl_operations,AIARelevantFunction,70,**AIARelevantFunction (70%)**: The function `nvmap_ioctl` is involved in handling various IOCTL commands that likely relate to memory management and operations that could be relevant for an AI Acce...,[nvmap_rw_handle; nvmap_cache_op; nvmap_cache_op_32; nvmap_cache_op_64; nvmap_rw_handle_32],[addr; handle; offset; elem_size; hmem_stride; user_stride; count]
19,nvgpu_dma_alloc_flags_sys,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `nvgpu_dma_alloc_flags_sys` is involved in allocating DMA memory, which is relevant for AI Accelerator integration. It uses `dma_alloc_attrs`, which...",[nvgpu_mem],[gpu_va; cpu_va; size; aligned_size]
20,nvgpu_dma_alloc_no_iommu,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `nvgpu_dma_alloc_no_iommu` is involved in memory allocation that could be relevant for an AI Accelerator (AIA) context, particularly in the manageme...",None,None
21,nvmap_get_dmabuf_fd,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `nvmap_get_dmabuf_fd` is involved in managing DMA buffers, which are crucial for sharing memory between the CPU and an AI Accelerator (AIA). It util...",[struct nvmap_handle; struct dma_buf],[size; vaddr; dma_buf; file; flags]
22,nvmap_alloc_handle,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `nvmap_alloc_handle` is involved in memory allocation for the `nvmap_handle`, which is relevant for AI Accelerator integration as it manages memory ...",[struct nvmap_handle; struct nvmap_client],[size; flags; userflags; vaddr; ivm_id; peer]
23,gk20a_init_error_notifier,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gk20a_init_error_notifier` interacts with a DMA buffer through the `dma_buf_get` and `dma_buf_put` functions, which are relevant for managing memor...",[struct nvgpu_set_error_notifier; struct nvgpu_notification],[args->mem; priv->error_notifier.notification; priv->error_notifier.vaddr]
24,nvmap_ioctl_create,user_copy_operations,AIARelevantFunction,70,**AIARelevantFunction Score (70)**: The function `nvmap_ioctl_create` is involved in creating a handle for a shared memory buffer that can be used by an AI Accelerator (AIA). It interacts with the ...,[nvmap_create_handle],[handle; handle64; fd; size; orig_size; vaddr; dma_buf]
25,nvmap_install_fd,user_copy_operations,AIARelevantFunction,70,**AIARelevantFunction Score (70)**: The function `nvmap_install_fd` interacts with a DMA buffer (`dma_buf`) which is crucial for memory management in the context of AI Accelerators. It checks for t...,[struct nvmap_handle_info; struct dma_buf],[dma_buf->file; nvmap_handle_info->handle; nvmap_handle->dmabuf; nvmap_handle->is_ro]
26,gk20a_as_ioctl_get_va_regions,ioctl_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gk20a_as_ioctl_get_va_regions` is involved in managing virtual address regions, which is relevant for AI Accelerator integration. It interacts with...",[struct nvgpu_as_get_va_regions_args; struct nvgpu_as_va_region],[buf_addr; buf_size; offset; page_size; pages]
27,nvmap_ioctl_alloc,ioctl_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `nvmap_ioctl_alloc` is involved in memory allocation for an AI accelerator, specifically through the use of the `nvmap_alloc_handle` structure. It checks...",[nvmap_alloc_handle],[handle; size; align; heap_mask]
28,nvgpu_ioctl_tsg_dev_ioctl,ioctl_operations,AIARelevantFunction,70,**AIARelevantFunction Score (70%)**: The function `nvgpu_ioctl_tsg_dev_ioctl` interacts with the GPU's task scheduling group (TSG) and handles various commands that could involve memory management ...,[nvgpu_tsg_bind_channel_ex_args; nvgpu_event_id_ctrl_args; nvgpu_runlist_interleave_args; nvgpu_timeslice_args; nvgpu_tsg_read_single_sm_error_state_args; nvgpu_tsg_l2_max_ways_evict_last_args; nvgpu_tsg_set_l2_sector_promotion_args],[channel_fd; event_id; event_fd; max_ways; promotion_flag; record_mem; record_size]
29,_nvmap_dmabuf_unmap_dma_buf,functions_by_file,AIARelevantFunction,30,**AIARelevantFunction Score (30)**: The function `_nvmap_dmabuf_unmap_dma_buf` is primarily focused on unmapping a DMA buffer and does not directly involve operations that share memory with an AI A...,[struct dma_buf_attachment; struct sg_table; struct nvmap_handle_info],[dma_buf*; device*; sg_table*; nvmap_handle*]
30,nvgpu_dma_free_sys,dma_operations,AIARelevantFunction,20,**AIARelevantFunction Score (20)**: The function `nvgpu_dma_free_sys` primarily deals with freeing DMA memory and does not directly interact with an AI Accelerator (AIA) for memory sharing or manag...,[nvgpu_mem; sg_table],[gpu_va; cpu_va; aligned_size; phys_sgt; dma_address]
1,nvmap_ioctl_getfd,dma_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `nvmap_ioctl_getfd` does not directly interact with an AI Accelerator (AIA) or shared memory management patterns typically associated with AIA integr...,[struct nvmap_create_handle],[op.fd; op.handle]
2,gk20a_ctrl_dev_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gk20a_ctrl_dev_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify it as an AI...,[nvgpu_gpu_zcull_get_ctx_size_args; nvgpu_gpu_zcull_get_info_args; nvgpu_gpu_zbc_set_table_args; nvgpu_gpu_zbc_query_table_args; nvgpu_gpu_get_characteristics; nvgpu_gpu_prepare_compressible_read_args; nvgpu_gpu_mark_compressible_write_args; nvgpu_alloc_as_args; nvgpu_gpu_open_tsg_args; nvgpu_gpu_get_tpc_masks_args; nvgpu_gpu_get_fbp_l2_masks_args; nvgpu_channel_open_args; nvgpu_gpu_l2_fb_args; nvgpu_gpu_mmu_debug_mode_args; nvgpu_gpu_sm_debug_mode_args],[as_fd; gpu_characteristics_buf_addr; va_range_start; va_range_end; va_range_split; handle; zbc_color; tsg_fd; mask_buf_addr; l2_flush; l2_invalidate; fb_flush; state; enable; sms]
3,gk20a_ctrl_ioctl_gpu_characteristics,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gk20a_ctrl_ioctl_gpu_characteristics` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily retrieves...,[struct nvgpu_gpu_get_characteristics],[gpu_characteristics_buf_addr; gpu_characteristics_buf_size]
4,nvmap_ioctl_query_heap_params,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `nvmap_ioctl_query_heap_params` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify as...,[struct nvmap_query_heap_params],[heap_mask; total; free; largest_free_block]
5,nvgpu_ioctl_tsg_dev_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `nvgpu_ioctl_tsg_dev_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily handles I...,[struct nvgpu_tsg_bind_channel_ex_args; struct nvgpu_tsg_read_single_sm_error_state_args; struct nvgpu_tsg_bind_scheduling_domain_args; struct nvgpu_runlist_interleave_args; struct nvgpu_timeslice_args; struct nvgpu_tsg_l2_max_ways_evict_last_args; struct nvgpu_tsg_set_l2_sector_promotion_args],[channel_fd; domain_fd; sm_id; record_mem; record_size; level; timeslice_us; max_ways; promotion_flag]
6,gk20a_ctrl_dev_open,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `gk20a_ctrl_dev_open` does not directly interact with shared memory or perform operations that would typically be associated with AI Accelerator int...,None,None
7,nvgpu_as_ioctl_get_sync_ro_map,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `nvgpu_as_ioctl_get_sync_ro_map` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily r...,[struct nvgpu_as_get_sync_ro_map_args],[base_gpuva; sync_size; num_syncpoints]
8,gk20a_as_ioctl_alloc_space,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gk20a_as_ioctl_alloc_space` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify it as...,None,None
9,nvgpu_gpu_ioctl_register_buffer,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `nvgpu_gpu_ioctl_register_buffer` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify ...,[struct nvgpu_gpu_register_buffer_args],[dmabuf_fd; metadata_addr]
10,nvgpu_ioctl_tsg_open,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `nvgpu_ioctl_tsg_open` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily manages the opening of a task s...,None,None
11,nvgpu_ioctl_channel_get_user_syncpoint,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `nvgpu_ioctl_channel_get_user_syncpoint` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily deals with user synchron...,[struct nvgpu_get_user_syncpoint_args],[syncpoint_id; gpu_va]
12,nvgpu_ioctl_channel_alloc_obj_ctx,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `nvgpu_ioctl_channel_alloc_obj_ctx` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily ca...,None,None
13,gk20a_channel_open_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gk20a_channel_open_ioctl` does not interact with shared memory or perform operations that are directly related to an AI Accelerator (AIA). It primar...,None,None
14,gk20a_as_ioctl_bind_channel,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gk20a_as_ioctl_bind_channel` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with binding...,None,None
15,gk20a_tsg_ioctl_bind_channel_ex,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `gk20a_tsg_ioctl_bind_channel_ex` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify...,[nvgpu_tsg_bind_channel_ex_args],[channel_fd; subcontext_id]
16,nvgpu_gpu_ioctl_set_l2_max_ways_evict_last,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `nvgpu_gpu_ioctl_set_l2_max_ways_evict_last` does not involve any direct interaction with an AI Accelerator (AIA) or shared memory management pattern...,[struct nvgpu_tsg_l2_max_ways_evict_last_args],[None identified]
17,gk20a_channel_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (70)**: The function `gk20a_channel_ioctl` interacts with various structures that may involve memory management and DMA operations, particularly through the use of `copy...",[nvgpu_alloc_obj_ctx_args; nvgpu_channel_setup_bind_args; nvgpu_alloc_gpfifo_ex_args; nvgpu_set_error_notifier; nvgpu_set_timeout_args; nvgpu_set_timeout_ex_args; nvgpu_get_param_args],[userd_dmabuf_fd; gpfifo_dmabuf_fd; userd_dmabuf_offset; gpfifo_dmabuf_offset; obj_id; timeout; flags]
18,gk20a_as_dev_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (80)**: The function `gk20a_as_dev_ioctl` interacts with various memory management operations that are relevant to AI Accelerator integration. It handles memory allocati...,[struct nvgpu_as_alloc_space_args; struct nvgpu_as_free_space_args; struct nvgpu_as_map_buffer_ex_args; struct nvgpu_as_unmap_buffer_args; struct nvgpu_as_get_va_regions_args; struct nvgpu_as_map_buffer_batch_args; struct nvgpu_as_get_sync_ro_map_args; struct nvgpu_as_mapping_modify_args; struct nvgpu_as_remap_args],[offset; pages; page_size; buffer_offset; mapping_size; base_gpuva; sync_size; num_syncpoints; map_address]
19,gk20a_ioctl_channel_submit_gpfifo,ioctl_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `gk20a_ioctl_channel_submit_gpfifo` is involved in submitting a GPU FIFO command, which is relevant for AI Accelerator integration. It interacts wit...",[nvgpu_submit_gpfifo_args; nvgpu_channel_fence; nvgpu_user_fence; nvgpu_gpfifo_userdata],[fence.id; fence.value; args.gpfifo; args.num_entries; args.flags; userdata.entries; userdata.context]
20,nvmap_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction (70%)**: The function `nvmap_ioctl` is involved in handling various IOCTL commands that likely relate to memory management and operations that could be relevant for an AI Acce...,[nvmap_rw_handle; nvmap_cache_op; nvmap_cache_op_32; nvmap_cache_op_64; nvmap_rw_handle_32],[addr; handle; offset; elem_size; hmem_stride; user_stride; count]
21,nvmap_ioctl_create,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (70)**: The function `nvmap_ioctl_create` is involved in creating a handle for a shared memory buffer that can be used by an AI Accelerator (AIA). It interacts with the ...,[nvmap_create_handle],[handle; handle64; fd; size; orig_size; vaddr; dma_buf]
22,nvmap_ioctl_create_from_va,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction (70%)**: The function `nvmap_ioctl_create_from_va` is involved in creating a handle from a virtual address, which is relevant for memory management in the context of an AI Acc...",[nvmap_create_handle_from_va],[handle; fd; va; size; flags]
