Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,gasket-driver/src/gasket_page_table.c:gasket_perform_mapping,functions_by_file,AIARelevantFunction,90,"**AIARelevantFunction Score (90%)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_m...",[gasket_page_table_entry],[dma_addr; page; flags]
2,gasket_perform_mapping,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory pages for DMA operations, which is critical for AI Accelerator integration. It uses `...",[gasket_page_table_entry],[dma_addr; page; flags]
3,gasket-driver/src/gasket_core.c:gasket_mmap_coherent,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_mmap_coherent` is involved in memory mapping a coherent buffer, which is relevant for sharing memory with an AI Accelerator (AIA). It uses `...",None,coherent_buffer.phys_base; coherent_buffer.virt_base
4,gasket-driver/src/gasket_page_table.c:gasket_alloc_coherent_memory,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_alloc_coherent_memory` is involved in memory allocation that is relevant for AI Accelerator integration. It uses `dma_alloc_coherent`, which...",[gasket_coherent_page_entry; gasket_driver_desc],[phys_base; virt_base; paddr; user_virt; kernel_virt]
5,gasket-driver/src/gasket_page_table.c:gasket_page_table_map,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_page_table_map` is involved in mapping host addresses to device addresses, which is a critical operation for enabling an AI Accelerator (AIA...",None,None
6,gasket-driver/src/gasket_page_table.c:gasket_map_simple_pages,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_map_simple_pages` is involved in mapping pages for a device, which is a critical operation for enabling an AI Accelerator (AIA) to access sh...",[struct gasket_page_table; struct sg_page_iter; struct scatterlist],[dma_address; host_addr; dev_addr]
7,gasket-driver/src/gasket_page_table.c:gasket_map_extended_pages,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_map_extended_pages` is involved in mapping pages for a device, which is critical for enabling an AI Accelerator (AIA) to access shared memor...",[gasket_page_table_entry; sg_page_iter],[dma_addr; host_addr; dev_addr]
8,gasket-driver/src/gasket_page_table.c:gasket_alloc_extended_subtable,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_alloc_extended_subtable` is involved in memory management that is crucial for DMA operations, which are typically relevant for AI Accelerato...",[struct gasket_page_table_entry],[dma_addr; page]
9,gasket_alloc_coherent_memory,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gasket_alloc_coherent_memory` is involved in memory allocation that is crucial for communication between the CPU and an AI Accelerator (AIA). It us...,[gasket_coherent_page_entry; gasket_coherent_buffer],[phys_base; virt_base; paddr; user_virt; kernel_virt]
10,gasket_alloc_extended_subtable,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gasket_alloc_extended_subtable` is involved in memory management that is relevant for AI Accelerator integration. It allocates memory pages and map...,[struct gasket_page_table_entry],[dma_addr; page; offset]
11,gasket_map_extended_pages,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `gasket_map_extended_pages` is involved in mapping pages for a device, which is critical for enabling an AI Accelerator (AIA) to access shared memory. It...",[gasket_page_table_entry; sg_page_iter],[dma_addr; host_addr; dev_addr]
12,user_copy:gasket_config_coherent_allocator,user_copy_operations,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `gasket_config_coherent_allocator` is involved in memory allocation and deallocation for coherent memory, which is relevant for AI Accelerator integratio...",[gasket_coherent_alloc_config_ioctl],[dma_address; page_table_index]
13,user_copy:gasket_config_coherent_allocator,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction (80%)**: The function `gasket_config_coherent_allocator` is involved in managing coherent memory allocation for an AI Accelerator (AIA). It uses the `gasket_coherent_alloc_con...,[gasket_coherent_alloc_config_ioctl],[dma_address; page_table_index]
14,gasket-driver/src/gasket_page_table.c:gasket_page_table_detach_dmabuf_nolock,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gasket_page_table_detach_dmabuf_nolock` is involved in managing DMA buffers, which is relevant for AI Accelerator integration. It utilizes the `dma...",[gasket_dmabuf_mapping],[dma_buf; dma_buf_attachment; sg_table; dma_addr_t]
15,gasket_perform_unmapping,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `gasket_perform_unmapping` is involved in managing memory mappings between the device and the host. It utilizes `dma_unmap_page`, which is critical for u...",[struct gasket_page_table_entry],[dma_addr; page]
16,gasket_free_coherent_memory_all,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `gasket_free_coherent_memory_all` is involved in managing coherent memory, which is relevant for AI Accelerator integration. It uses `dma_free_coherent`,...",None,None
17,user_copy:gasket_unmap_buffers,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gasket_unmap_buffers` interacts with shared memory by unmapping device addresses from a page table, which is relevant for AI Accelerator integratio...",[gasket_page_table_ioctl],[host_address; device_address]
18,gasket_handle_ioctl,ioctl_operations,AIARelevantFunction,70,**AIARelevantFunction Score (70%)**: The function `gasket_handle_ioctl` interacts with various IOCTL commands that could potentially involve shared memory operations relevant to an AI Accelerator (...,[gasket_dev],[device addresses; DMA addresses; file descriptors; page table identifiers]
19,gasket-driver/src/gasket_core.c:gasket_mmap,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction Score (60)**: The function `gasket_mmap` is responsible for mapping memory regions for a device, which is relevant for AI Accelerator integration. It checks for coherent regio...",[vm_area_struct; gasket_bar_desc; gasket_mappable_region],[base address; permissions; start address; length_bytes]
20,gasket-driver/src/gasket_page_table.c:gasket_free_coherent_memory_all,functions_by_file,AIARelevantFunction,40,"**AIARelevantFunction Score (40)**: The function `gasket_free_coherent_memory_all` is involved in managing coherent memory, specifically freeing it. While it does not directly interact with an AI A...",None,None
21,gasket-driver/src/gasket_core.c:gasket_open,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_open` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles opening a device file, che...",None,None
22,gasket-driver/src/gasket_core.c:gasket_check_and_invoke_callback_nolock,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_check_and_invoke_callback_nolock` does not involve any operations related to shared memory management, DMA, or interactions with an AI Accele...",None,None
23,gasket-driver/src/gasket_core.c:gasket_reset_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_reset_nolock` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on resettin...,None,None
24,gasket-driver/src/gasket_core.c:gasket_wait_with_reschedule,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_wait_with_reschedule` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It p...,None,None
25,gasket-driver/src/gasket_core.c:gasket_get_hw_status,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_get_hw_status` does not interact with shared memory or perform any operations that would typically be associated with an AI Accelerator (AIA...,None,None
26,gasket-driver/src/gasket_core.c:gasket_get_bar_index,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_get_bar_index` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It primaril...,None,None
27,gasket-driver/src/gasket_core.c:gasket_is_coherent_region,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_is_coherent_region` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It checks if a given addre...,None,None
28,gasket-driver/src/gasket_core.c:gasket_mmap_has_permissions,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_mmap_has_permissions` does not interact with any AI Accelerator (AIA) relevant memory management operations. It primarily checks permissions ...,None,None
29,gasket-driver/src/gasket_core.c:gasket_owned_by_current_tgid,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_owned_by_current_tgid` does not involve any operations related to shared memory management, DMA, or interactions with an AI Accelerator (AIA)...",None,None
30,gasket-driver/src/gasket_core.c:do_map_region,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `do_map_region` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuses on mapping...,None,None
31,gasket-driver/src/gasket_core.c:gasket_mm_vma_bar_offset,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_mm_vma_bar_offset` does not interact with shared memory or AI Accelerator (AIA) specific memory management patterns. It primarily calculates ...,None,None
32,gasket-driver/src/gasket_core.c:gasket_mm_get_mapping_addrs,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_mm_get_mapping_addrs` does not directly interact with an AI Accelerator (AIA) or perform operations related to shared memory management for a...,[struct gasket_mappable_region],[start; length_bytes]
33,gasket-driver/src/gasket_core.c:gasket_ioctl,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The `gasket_ioctl` function does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). There are no calls to functions like ...,None,None
34,gasket-driver/src/gasket_core.c:gasket_get_ioctl_permissions_cb,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_get_ioctl_permissions_cb` does not interact with shared memory or AI Accelerator (AIA) functionalities. It simply retrieves a callback funct...,None,None
35,gasket-driver/src/gasket_core.c:gasket_get_driver_desc,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_get_driver_desc` does not involve any operations related to shared memory management or AI Accelerator integration. It simply retrieves the `...,None,None
36,gasket-driver/src/gasket_core.c:gasket_get_device,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_get_device` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply retrieves a pointer to a ...,None,None
37,gasket-driver/src/gasket_core.c:gasket_release,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The `gasket_release` function does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the release of a device...,None,None
38,gasket-driver/src/gasket_page_table.c:gasket_page_table_reset,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_reset` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on resetting a...,None,None
39,gasket-driver/src/gasket_page_table.c:gasket_page_table_unmap_all_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_unmap_all_nolock` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primaril...,None,None
40,gasket-driver/src/gasket_page_table.c:gasket_components_to_dev_address,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_components_to_dev_address` does not involve any operations related to shared memory management or AI Accelerator integration. It simply compu...,None,None
41,gasket-driver/src/gasket_page_table.c:gasket_unmap_simple_pages,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_unmap_simple_pages` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on unmapping...,None,None
42,gasket-driver/src/gasket_page_table.c:gasket_simple_page_idx,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_simple_page_idx` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply calculates an index ...,None,None
43,gasket-driver/src/gasket_page_table.c:gasket_perform_unmapping,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_perform_unmapping` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on unmapping pages from a devi...,[struct gasket_page_table_entry],[dma_addr; page]
