Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,gckIOMMU_Construct,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gckIOMMU_Construct` is involved in memory management that is crucial for the interaction between the CPU and the AI Accelerator (AIA). It utilizes ...,[gcsIOMMU],[paddingPageDmaHandle; domain; device]
2,_GFPAlloc,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `_GFPAlloc` is involved in memory allocation and management, which is critical for enabling an AI Accelerator (AIA) to access shared memory. It util...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; dma_addr; addr; numPages]
3,_GFPMapKernel,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `_GFPMapKernel` is involved in memory mapping, which is relevant for AI Accelerator integration as it deals with managing memory pages. It uses `vmap()` ...",[LINUX_MDL],[dmaHandle; addr; numPages]
4,gckVIDMEM_NODE_LockCPU,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,physical address; logical address; kvaddr
1,gckIOMMU_Construct,functions_by_file,Relevant_KD_Entry_Point,60,**AIARelevantFunction Score (80)**: The function `gckIOMMU_Construct` is involved in memory management that is crucial for the interaction between the CPU and the AI Accelerator (AIA). It utilizes ...,[gcsIOMMU],[paddingPageDmaHandle; domain; device]
2,_GFPAlloc,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `_GFPAlloc` is involved in memory allocation and management, which is critical for AI Accelerator integration. It utilizes `dma_map_page` and `dma_m...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; addr; dma_addr]
3,gckVIDMEM_NODE_LockCPU,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,physical address; logical address; kvaddr
1,_GFPAlloc,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `_GFPAlloc` is involved in memory allocation and management, which is critical for AI Accelerator integration. It utilizes `dma_map_page` and `dma_m...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; addr; dma_addr]
2,gckIOMMU_Construct,functions_by_file,Message_Structure_Handling,70,**AIARelevantFunction Score (80)**: The function `gckIOMMU_Construct` is involved in memory management that is crucial for the interaction between the CPU and the AI Accelerator (AIA). It utilizes ...,[gcsIOMMU],[paddingPageDmaHandle; domain; device]
3,_GFPMapKernel,functions_by_file,Message_Structure_Handling,60,"**AIARelevantFunction (70%)**: The function `_GFPMapKernel` is involved in memory mapping, which is relevant for AI Accelerator integration as it deals with managing memory pages. It uses `vmap()` ...",[LINUX_MDL],[dmaHandle; addr; numPages]
4,_UpdatePIDInfoListNode,functions_by_file,Message_Structure_Handling,60,**AIARelevantFunction Score (0%)**: The function `_UpdatePIDInfoListNode` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a manner typical of AIA-related functions. It pri...,[gcsVIDMEM_PIDINFO],[pid; ref]
5,gckVIDMEM_NODE_LockCPU,functions_by_file,Message_Structure_Handling,50,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,physical address; logical address; kvaddr
