Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,hailo_vdma_buffer_map,functions_by_file,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `hailo_vdma_buffer_map` is heavily involved in mapping user memory to DMA buffers, which is critical for AI Accelerator integration. It utilizes sev...",[hailo_vdma_buffer; hailo_vdma_low_memory_buffer; hailo_dmabuf_info; sg_table; vm_area_struct],[user_address; handle; size; dmabuf; dmabuf_attachment; dmabuf_sg_table]
2,hailo_vdma_launch_transfer_ioctl,ioctl_operations,AIARelevantFunction,85,**AIARelevantFunction (85%)**: The function `hailo_vdma_launch_transfer_ioctl` is involved in managing transfers between the CPU and an AI Accelerator (AIA). It handles the setup of transfer parame...,[hailo_vdma_launch_transfer_params],[desc_handle; mapped_buffer_handle; dma_address]
3,hailo_desc_list_create,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `hailo_desc_list_create` is involved in allocating a coherent DMA buffer for descriptor lists, which is relevant for AI Accelerator integration. It ...",[hailo_descriptors_list_buffer; hailo_vdma_descriptor],[dma_address; handle; kernel_address]
4,prepare_sg_table,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `prepare_sg_table` is involved in preparing a scatter-gather table for memory management, which is crucial for sharing memory with an AI Accelerator...",[hailo_vdma_low_memory_buffer; sg_table; scatterlist],[pages_address; dma_address; handle]
5,vdma_sync_buffer_interval,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `vdma_sync_buffer_interval` is involved in synchronizing a buffer that is likely used for communication with an AI Accelerator (AIA). It uses the `d...,[struct hailo_vdma_buffer; struct scatterlist],[dma_address; user_address; size]
6,hailo_vdma_buffer_map_ioctl,user_copy_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `hailo_vdma_buffer_map_ioctl` is involved in mapping a user buffer to a DMA buffer, which is critical for AI Accelerator (AIA) operations. It utiliz...",[hailo_vdma_buffer_map_params],[user_address; allocated_buffer_handle; mapped_handle]
7,hailo_fw_control,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `hailo_fw_control` interacts with the AI Accelerator by managing firmware control operations, which may involve shared memory operations. It uses `c...",[struct hailo_fw_control],[buffer; timeout_ms]
1,hailo_vdma_ioctl,functions_by_file,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_vdma_ioctl` does not directly interact with shared memory or AI Accelerator (AIA) specific memory management functions such as pinning user pa...,None,None
2,hailo_query_driver_info,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_query_driver_info` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily retrieves driver...,[struct hailo_driver_info],[None identified]
3,hailo_mark_as_in_use,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_mark_as_in_use` does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA). It pri...,[struct hailo_mark_as_in_use_params],[None identified]
4,hailo_desc_list_create_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_create_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA) as defined in the criteria. It primarily handles...,[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
5,hailo_desc_list_program_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_program_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify it...,[hailo_desc_list_program_params; hailo_vdma_buffer; hailo_descriptors_list_buffer; hailo_vdma_mapped_transfer_buffer],[buffer_handle; desc_handle; dma_address]
6,hailo_vdma_enable_channels_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,"**AIARelevantFunction Score (0)**: The function `hailo_vdma_enable_channels_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory for an AIA. Instead, it focuses on...",[struct hailo_vdma_enable_channels_params; struct hailo_vdma_file_context],[enabled_channels_bitmap; channels_bitmap_per_engine]
7,hailo_vdma_interrupts_wait_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_vdma_interrupts_wait_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles interrupt waiting and ...,[hailo_vdma_interrupts_wait_params],[channels_bitmap_per_engine; channels_count]
8,hailo_vdma_disable_channels_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_vdma_disable_channels_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualif...,[hailo_vdma_disable_channels_params; hailo_vdma_file_context],[enabled_channels_bitmap]
9,hailo_vdma_buffer_unmap_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_buffer_unmap_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify i...,[struct hailo_vdma_buffer_unmap_params],[mapped_handle]
10,hailo_general_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_general_ioctl` does not directly interact with shared memory or perform any operations that would typically be associated with AI Accelerator ...,None,None
11,hailo_nnc_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_nnc_ioctl` does not directly interact with shared memory or perform operations that would typically be associated with an AI Accelerator (AIA)...,None,None
12,hailo_read_notification_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,"**AIARelevantFunction Score (0)**: The function `hailo_read_notification_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. Instead, it primar...",[hailo_d2h_notification],[buffer_len; buffer]
13,hailo_vdma_buffer_sync_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_vdma_buffer_sync_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify it ...,[struct hailo_vdma_buffer_sync_params],[handle; user_address]
14,hailo_desc_list_release_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_release_ioctl` does not directly involve operations that share memory with an AI Accelerator (AIA). It primarily handles the release...,[hailo_desc_list_release_params; hailo_descriptors_list_buffer],[desc_handle; handle; dma_address]
15,hailo_vdma_buffer_map_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `hailo_vdma_buffer_map_ioctl` is involved in mapping a user buffer to a DMA buffer, which is critical for AI Accelerator (AIA) operations. It utiliz...",[hailo_vdma_buffer_map_params],[user_address; allocated_buffer_handle; mapped_handle]
16,hailo_vdma_launch_transfer_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction (80)**: The function `hailo_vdma_launch_transfer_ioctl` is involved in managing data transfers between the CPU and an AI Accelerator (AIA). It performs operations that are cri...,[hailo_vdma_launch_transfer_params; hailo_vdma_buffer; hailo_descriptors_list_buffer],[desc_handle; user_address; dma_address; buffers; handle]
17,hailo_vdma_buffer_map,functions_by_file,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (90)**: The function `hailo_vdma_buffer_map` is heavily involved in mapping user memory to DMA buffers, which is critical for AI Accelerator integration. It utilizes sev...",[hailo_vdma_buffer; hailo_vdma_low_memory_buffer; hailo_dmabuf_info; sg_table; vm_area_struct],[user_address; handle; size; dmabuf; dmabuf_attachment; dmabuf_sg_table]
18,hailo_fw_control,user_copy_operations,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (70)**: The function `hailo_fw_control` interacts with the AI Accelerator by managing firmware control operations, which may involve shared memory operations. It uses `c...",[struct hailo_fw_control],[buffer; timeout_ms]
19,hailo_pcie_fops_open,ioctl_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `hailo_pcie_fops_open` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles the opening of a PCIe device and s...,[struct hailo_file_context],[None identified]
20,hailo_pcie_fops_unlockedioctl,ioctl_operations,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (0)**: The function `hailo_pcie_fops_unlockedioctl` does not directly interact with shared memory or perform operations that are typical for AIA integration, such as pin...",[struct hailo_file_context; struct hailo_memory_transfer_params],[soc_used_channels_bitmap; enabled_channels_bitmap]
1,hailo_query_driver_info,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `hailo_query_driver_info` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily retrieves driver...,[struct hailo_driver_info],[None identified]
2,hailo_query_device_properties,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `hailo_query_device_properties` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily retrieves device...,[struct hailo_device_properties],[None identified]
3,hailo_mark_as_in_use,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `hailo_mark_as_in_use` does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA). It pri...,[struct hailo_mark_as_in_use_params],[None identified]
4,hailo_desc_list_create_ioctl,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_create_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA) as defined in the criteria. It primarily handles...,[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
