Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,mc_alloc_internal,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `mc_alloc_internal` is responsible for allocating memory chunks, which is critical for managing memory between the CPU and potentially an AI Acceler...",[struct mem_chunk],[pa (physical address); va (virtual address); mc_handle (memory chunk handle); pid (process ID)]
2,mp_init_hrm_pool,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `mp_init_hrm_pool` is involved in memory management, specifically allocating coherent DMA memory for a memory pool. It uses `dma_alloc_coherent`, w...",[mempool; mempool_set],[page_va_array; page_pa_array]
3,ncdev_mem_alloc,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `ncdev_mem_alloc` is involved in memory allocation for a neuron device, which is relevant for AI Accelerator integration. It uses `mc_alloc_align` to all...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
4,ncdev_mem_get_pa_deprecated,user_copy_operations,AIARelevantFunction,70,**AIARelevantFunction Score (70)**: The function `ncdev_mem_get_pa_deprecated` interacts with memory management that could be relevant for an AI Accelerator (AIA). It retrieves a physical address (...,[struct neuron_ioctl_mem_get_pa],[mem_handle; pa]
5,ncdev_mem_buf_copy,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `ncdev_mem_buf_copy` is involved in copying memory buffers, which is relevant for AI Accelerator integration. It handles memory management and copy...",[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; copy_to_mem_handle; offset; size]
6,ncdev_bar_read,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `ncdev_bar_read` interacts with memory management and data transfer, which is relevant for AI Accelerator integration. It allocates memory for data ...",[mem_chunk; neuron_device],[pa (physical address); va (virtual address); nc_id (neuron chunk ID); pid (process ID)]
7,ncdev_ioctl,ioctl_operations,AIARelevantFunction,70,**AIARelevantFunction Score (70%)**: The function `ncdev_ioctl` handles various IOCTL commands that are likely related to memory management and device control for an AI Accelerator. It includes com...,[struct neuron_attached_process; struct mem_chunk],[phys_addr_t; neuron_device*; void*; u32; size_t]
8,ncdev_mem_get_info_deprecated,user_copy_operations,AIARelevantFunction,60,"**AIARelevantFunction (60%)**: The function `ncdev_mem_get_info_deprecated` interacts with memory management, specifically retrieving information about a memory chunk associated with an AI Accelera...",[struct neuron_ioctl_mem_get_info; struct mem_chunk],[mem_handle; pa; mmap_offset; mc_handle]
1,ncdev_device_info,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_device_info` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily retrieves device information and prepares it ...,[struct neuron_ioctl_device_info],[connected_devices; bar_address; bar_size]
2,ncdev_cinit_set_state,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_cinit_set_state` does not directly involve operations related to sharing memory with an AI Accelerator (AIA). It primarily handles setting the...,[struct neuron_ioctl_cinit_set],[nc_id]
3,ncdev_semaphore_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles semaphore operat...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
4,ncdev_misc_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_misc_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an IOCTL h...,None,None
5,ncdev_crwl_nc_range_mark,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or manage shared memory between the CPU and an AIA. It primarily h...,[struct neuron_ioctl_crwl_nc_map_ext],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
6,ncdev_mem_alloc,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction (70%)**: The function `ncdev_mem_alloc` is involved in memory allocation for a neuron device, which is relevant for AI Accelerator integration. It uses `mc_alloc_align` to all...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
7,ncdev_mem_get_pa_deprecated,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (70)**: The function `ncdev_mem_get_pa_deprecated` interacts with memory management that could be relevant for an AI Accelerator (AIA). It retrieves a physical address (...,[struct neuron_ioctl_mem_get_pa],[mem_handle; pa]
8,ncdev_mem_buf_copy,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (70%)**: The function `ncdev_mem_buf_copy` is involved in copying memory buffers, which is relevant for AI Accelerator integration. It handles memory management and copy...",[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; copy_to_mem_handle; offset; size]
9,ncdev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (70%)**: The function `ncdev_ioctl` handles various IOCTL commands that are likely related to memory management and device control for an AI Accelerator. It includes com...,[struct neuron_attached_process; struct mem_chunk],[phys_addr_t; neuron_device*; void*; u32; size_t]
10,ncdev_mem_get_info_deprecated,user_copy_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `ncdev_mem_get_info_deprecated` does not directly interact with an AI Accelerator (AIA) or manage shared memory in a way that is typical for AIA inte...,[struct neuron_ioctl_mem_get_info],[mem_handle; pa; mmap_offset]
11,ncdev_acquire_neuron_ds,user_copy_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `ncdev_acquire_neuron_ds` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on acquiring a datastore for a ...,[struct neuron_ioctl_neuron_ds_info],[pid; mmap_offset; size]
12,ncdev_bar_read,user_copy_operations,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `ncdev_bar_read` interacts with memory management and data transfer, which is relevant for AI Accelerator integration. It allocates memory for data ...",[mem_chunk; neuron_device],[pa (physical address); va (virtual address); nc_id (neuron chunk ID); pid (process ID)]
1,ncdev_device_bdf,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_device_bdf` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It simply retrieves the bus...,[struct neuron_ioctl_device_bdf],[bus_number; slot; func]
2,ncdev_device_info,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_device_info` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily retrieves device information and prepares it ...,[struct neuron_ioctl_device_info],[connected_devices; bar_address; bar_size]
3,ncdev_cinit_set_state,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_cinit_set_state` does not directly involve operations related to sharing memory with an AI Accelerator (AIA). It primarily handles setting the...,[struct neuron_ioctl_cinit_set],[nc_id]
4,ncdev_semaphore_ioctl,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles semaphore operat...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
5,ncdev_nc_model_started_count,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_nc_model_started_count` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily retrieves a count from t...,[struct neuron_ioctl_nc_model_started_count],[nc_id; started_count]
6,ncdev_mem_get_info_deprecated,user_copy_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (0)**: The function `ncdev_mem_get_info_deprecated` does not directly interact with an AI Accelerator (AIA) or manage shared memory in a way that is typical for AIA inte...,[struct neuron_ioctl_mem_get_info],[mem_handle; pa; mmap_offset]
7,ncdev_acquire_neuron_ds,user_copy_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (0)**: The function `ncdev_acquire_neuron_ds` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on acquiring a datastore for a ...,[struct neuron_ioctl_neuron_ds_info],[pid; mmap_offset; size]
8,ncdev_crwl_nc_range_mark,ioctl_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles user-space requests through io...,[struct neuron_ioctl_crwl_nc_map_ext; struct neuron_ioctl_crwl_nc_map],[None identified]
9,ncdev_mem_buf_copy,user_copy_operations,Message_Structure_Handling,85,"**AIARelevantFunction Score (70%)**: The function `ncdev_mem_buf_copy` is involved in copying memory buffers, which is relevant for AI Accelerator integration. It handles memory management and copy...",[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; copy_to_mem_handle; offset; size]
10,mc_alloc_internal,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is involved in memory allocation, which is critical for AI Accelerator (AIA) operations. It uses `dma_alloc_coherent` to allocat...",[struct mem_chunk],[mc->pa (physical address); mc->va (device virtual address); mc->mc_handle (memory chunk handle); mc->pid (process ID)]
11,ncdev_device_basic_info,user_copy_operations,Message_Structure_Handling,80,"**AIARelevantFunction Score (0%)**: The function `ncdev_device_basic_info` does not interact with an AI Accelerator (AIA) or perform any operations related to shared memory management, DMA, or memo...",[struct neuron_ioctl_device_basic_info],[None identified]
12,ncdev_compatible_version,user_copy_operations,Message_Structure_Handling,80,"**AIARelevantFunction Score (0%)**: The function `ncdev_compatible_version` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It does not pin user pages, itera...",[struct neuron_ioctl_compatible_version],[None identified]
13,ncdev_mem_alloc,user_copy_operations,Message_Structure_Handling,80,"**AIARelevantFunction (70%)**: The function `ncdev_mem_alloc` is involved in memory allocation for a neuron device, which is relevant for AI Accelerator integration. It uses `mc_alloc_align` to all...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
14,ncdev_mem_get_pa_deprecated,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (70)**: The function `ncdev_mem_get_pa_deprecated` interacts with memory management that could be relevant for an AI Accelerator (AIA). It retrieves a physical address (...,[struct neuron_ioctl_mem_get_pa],[mem_handle; pa]
15,ncdev_bar_read,user_copy_operations,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `ncdev_bar_read` interacts with memory management and data transfer, which is relevant for AI Accelerator integration. It allocates memory for data ...",[mem_chunk; neuron_device],[pa (physical address); va (virtual address); nc_id (neuron chunk ID); pid (process ID)]
16,ncdev_ioctl,ioctl_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (70%)**: The function `ncdev_ioctl` handles various IOCTL commands that are likely related to memory management and device control for an AI Accelerator. It includes com...,[struct neuron_attached_process; struct mem_chunk],[phys_addr_t; neuron_device*; void*; u32; size_t]
17,mp_init_hrm_pool,dma_operations,Message_Structure_Handling,70,"**AIARelevantFunction Score (60)**: The function `mp_init_hrm_pool` is primarily focused on initializing a memory pool for DMA operations, which is relevant for AI Accelerator integration. It alloc...",[mempool; mempool_set],[page_va_array; page_pa_array]
18,neuron_copy_from_user,user_copy_operations,Message_Structure_Handling,70,**AIARelevantFunction Score (0)**: The function `neuron_copy_from_user` does not directly involve any operations related to AI Accelerator integration or shared memory management. It primarily focu...,None,None
