Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,nvgpu_mm_pin,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `nvgpu_mm_pin` is heavily involved in memory management for DMA operations, specifically attaching and mapping a DMA buffer to a device. It utilizes...",[struct dma_buf; struct dma_buf_attachment; struct sg_table],[dma_address; usermode_regs_bus_addr; usermode_regs; dma_mask; coherent_dma_mask]
2,nvgpu_mm_pin,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction (90%)**: The function `nvgpu_mm_pin` is heavily involved in memory management for DMA buffers, which is critical for AI Accelerator integration. It utilizes `dma_buf_attach` a...",[struct dma_buf; struct dma_buf_attachment; struct sg_table],[dma_address; usermode_regs_bus_addr; userd_iova]
3,nvgpu_usermode_buf_from_dmabuf,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction (90%)**: The function `nvgpu_usermode_buf_from_dmabuf` is heavily involved in managing DMA buffers, which are critical for sharing memory with an AI Accelerator (AIA). It uses...",[nvgpu_usermode_buf_linux; nvgpu_mem],[dma_buf; dma_buf_attachment; sg_table; nvgpu_mem]
4,drivers/gpu/nvgpu/os/linux/linux-dma.c:nvgpu_dma_alloc_flags_sys,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `nvgpu_dma_alloc_flags_sys` is responsible for allocating DMA memory, which is critical for AI Accelerator (AIA) operations. It utilizes `dma_alloc_attrs...",[nvgpu_mem; sg_table],[gpu_va; cpu_va; dma_address; size; aligned_size]
5,drivers/gpu/nvgpu/os/linux/linux-dma.c:nvgpu_get_sgtable_from_pages,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `nvgpu_get_sgtable_from_pages` is responsible for creating a scatter-gather table (`sg_table`) from an array of pages. This is relevant for AI Accel...,[sg_table; scatterlist],[dma_address; gpu_va]
6,drivers/video/tegra/nvmap/nvmap_dmabuf.c:_nvmap_dmabuf_map_dma_buf,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `_nvmap_dmabuf_map_dma_buf` is involved in mapping a DMA buffer for an AI Accelerator (AIA) by utilizing the `dma_buf_attachment` structure. It inte...,[struct dma_buf_attachment; struct nvmap_handle_info; struct sg_table; struct dma_buf],[dma_buf; dma_buf_attachment; nvmap_handle; sg_table]
7,drivers/video/tegra/nvmap/nvmap_alloc.c:alloc_handle_from_va,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `alloc_handle_from_va` is involved in memory management that is relevant to AI Accelerator integration. It pins user pages to memory using `nvmap_ge...,None,vaddr; size; flags
8,__dma_buf_export,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `__dma_buf_export` is involved in exporting a DMA buffer, which is relevant for sharing memory with an AI Accelerator (AIA). It utilizes the `dma_bu...",[struct dma_buf_export_info; struct nvmap_handle_info; struct nvmap_handle],[phys_addr_t; dma_buf*; nvmap_handle*; size_t]
9,nvgpu_gpu_ioctl_register_buffer,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `nvgpu_gpu_ioctl_register_buffer` is involved in managing a DMA buffer that is likely shared with an AI Accelerator (AIA). It utilizes the `dma_buf_...,[struct nvgpu_gpu_register_buffer_args],[dmabuf_fd; metadata_addr; metadata_size; flags]
10,nvgpu_gpu_ioctl_register_buffer,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `nvgpu_gpu_ioctl_register_buffer` is involved in registering a buffer for use with the GPU, which includes handling DMA buffers. It utilizes `dma_bu...",[struct nvgpu_gpu_register_buffer_args],[dmabuf_fd; metadata_addr; metadata_size]
