Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,rproc_alloc_carveout,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is critical f...",[struct rproc_mem_entry],[da; dma; va; len]
2,rpmsg_probe,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between a host and a remote processor using the RPMsg protocol, which often requires sharing m...",[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
3,dma_buf_phys_convert,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `dma_buf_phys_convert` is involved in converting a DMA buffer file descriptor to a physical address, which is critical for enabling the AI Accelerat...",[dma_buf_phys_file],[dma_buf; dma_buf_attachment; sg_table; device]
4,rproc_alloc_vring,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction Score (70)**: The function `rproc_alloc_vring` is involved in allocating and managing resources for virtual rings used in communication with an AI Accelerator. It interacts wi...,[struct fw_rsc_vdev; struct rproc_mem_entry],[da (device address); notifyid; rsc_offset]
5,carveout_dma_heap_allocate,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `carveout_dma_heap_allocate` is involved in memory allocation for a DMA buffer, which is relevant for AI Accelerator integration as it manages memor...",[dma_buf_export_info; carveout_dma_heap_buffer],[paddr; vaddr]
6,dma_heap_map_dma_buf,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `dma_heap_map_dma_buf` is involved in mapping a DMA buffer for use with a device, which is relevant for AI Accelerator integration. It utilizes the ...",None,paddr; dma_address
7,rproc_alloc_registered_carveouts,functions_by_file,AIARelevantFunction,60,**AIARelevantFunction Score (60)**: The function `rproc_alloc_registered_carveouts` allocates memory for registered carveouts and updates a resource table with physical and device addresses. It use...,[fw_rsc_carveout],[pa; da]
8,rpmsg_sg_init,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction (60%)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is often used in the context of DMA operations. It checks if the provided CPU address is a virtu...",struct scatterlist,dma_address
9,rpmsg_send_offchannel_raw,functions_by_file,AIARelevantFunction,60,**AIARelevantFunction (60%)**: The function `rpmsg_send_offchannel_raw` is primarily responsible for sending messages through a remote processor's virtqueue. While it does not directly interact wit...,[struct rpmsg_hdr],[src; dst; reserved; len; flags; dma_address]
1,dma_buf_phys_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles an ioctl command related to converti...,[struct dma_buf_phys_data],[fd; phys]
2,dma_heap_ioctl_allocate,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl_allocate` does not directly interact with an AI Accelerator (AIA) or shared memory (SMem) management relevant to AIA. It primarily fo...,[struct dma_heap_allocation_data],[fd]
3,rpmsg_eptdev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `rpmsg_eptdev_ioctl` does not involve any operations related to shared memory management or AI Accelerator integration. It primarily checks the comma...,None,None
4,dma_buf_phys_convert,dma_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `dma_buf_phys_convert` is involved in converting a DMA buffer file descriptor to a physical address, which is critical for enabling the AI Accelerat...",[dma_buf_phys_file],[dma_buf; dma_buf_attachment; sg_table; device]
