Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,rproc_alloc_carveout,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is critical f...",[struct rproc_mem_entry],[da; dma; va; len]
2,rpmsg_probe,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between a host and a remote processor using the RPMsg protocol, which often requires sharing m...",[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
3,rproc_alloc_vring,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction Score (70)**: The function `rproc_alloc_vring` is involved in allocating and managing resources for virtual rings used in communication with an AI Accelerator. It interacts wi...,[struct fw_rsc_vdev; struct rproc_mem_entry],[da (device address); notifyid; rsc_offset]
4,rproc_alloc_registered_carveouts,functions_by_file,AIARelevantFunction,60,**AIARelevantFunction Score (60)**: The function `rproc_alloc_registered_carveouts` allocates memory for registered carveouts and updates a resource table with physical and device addresses. It use...,[fw_rsc_carveout],[pa; da]
5,rpmsg_sg_init,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction (60%)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is often used in the context of DMA operations. It checks if the provided CPU address is a virtu...",struct scatterlist,dma_address
1,rpmsg_probe,functions_by_file,Relevant_KD_Entry_Point,70,"**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between a host and a remote processor using the RPMsg protocol, which often requires sharing m...",[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
2,rproc_alloc_carveout,dma_operations,Relevant_KD_Entry_Point,70,"**AIARelevantFunction (80%)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is a critical func...",[struct rproc_mem_entry],[mem->da; mem->dma; mem->va]
1,rproc_handle_trace,functions_by_file,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `rproc_handle_trace` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily handles trace resources for a re...,[fw_rsc_trace; rproc_debug_trace],[da; len]
2,rpmsg_probe,functions_by_file,Message_Structure_Handling,90,"**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is involved in setting up communication between a host and a remote processor using the RPMsg protocol, which often requires sharing m...",[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
3,rproc_alloc_carveout,dma_operations,Message_Structure_Handling,90,"**AIARelevantFunction (80%)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is a critical func...",[struct rproc_mem_entry],[mem->da; mem->dma; mem->va]
4,rproc_alloc_vring,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (70)**: The function `rproc_alloc_vring` is involved in allocating and managing resources for virtual rings used in communication with an AI Accelerator. It interacts wi...,[struct fw_rsc_vdev; struct rproc_mem_entry],[da (device address); notifyid; rsc_offset]
5,rproc_alloc_registered_carveouts,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (60)**: The function `rproc_alloc_registered_carveouts` allocates memory for registered carveouts and updates a resource table with physical and device addresses. It use...,[fw_rsc_carveout],[pa; da]
6,rpmsg_recv_done,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `rpmsg_recv_done` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA. It primarily handles message reception...,[struct rpmsg_hdr],[src; dst; len]
7,rpmsg_recv_single,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rpmsg_recv_single` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily deals with receiving messages ove...,[struct rpmsg_hdr],[src; dst; reserved; len; flags]
8,virtio_rpmsg_announce_create,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `virtio_rpmsg_announce_create` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AI accelerators. It primarily ...,[struct rpmsg_ns_msg],[addr; flags]
9,rpmsg_sg_init,functions_by_file,Message_Structure_Handling,70,"**AIARelevantFunction (60%)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is often used in the context of DMA operations. It checks if the provided CPU address is a virtu...",struct scatterlist,dma_address
