Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,rproc_alloc_carveout,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory, which is critical for AI Accelerator integration. It uses `dma_alloc_coherent`, whi...",[rproc_mem_entry],[dma; da; va]
2,rpmsg_probe,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `rpmsg_probe` is responsible for setting up a communication channel between the host and a remote processor using the RPMsg protocol. It allocates c...,[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
3,rproc_alloc_registered_carveouts,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `rproc_alloc_registered_carveouts` is involved in allocating memory for registered carveouts, which is relevant for AI Accelerator integration as i...",[fw_rsc_carveout],[pa; da]
4,rpmsg_sg_init,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction (60%)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is relevant for memory management in the context of DMA operations. It uses `sg_init_table` and ...",None,dma_address
1,rpmsg_probe,functions_by_file,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (70)**: The function `rpmsg_probe` is involved in setting up communication between the host and a remote processor via the RPMsg protocol. It allocates coherent memory b...,[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
2,rproc_alloc_carveout,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction (80%)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory, which is critical for AI Accelerator integration. It uses `dma_alloc_coherent`, whi...",[rproc_mem_entry],[dma; da; va]
1,rproc_handle_trace,functions_by_file,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `rproc_handle_trace` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles trace resources for a remote process...,[fw_rsc_trace; rproc_debug_trace],[da; len]
2,rpmsg_probe,functions_by_file,Message_Structure_Handling,90,**AIARelevantFunction Score (70)**: The function `rpmsg_probe` is involved in setting up communication between the host and a remote processor via the RPMsg protocol. It allocates coherent memory b...,[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
3,rproc_handle_vdev,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rproc_handle_vdev` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily handles the registration of a virtu...,[struct fw_rsc_vdev; struct rproc_vdev_data],[id; rsc_offset; rsc->id; rsc->num_of_vrings]
4,rproc_alloc_registered_carveouts,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70%)**: The function `rproc_alloc_registered_carveouts` is involved in allocating memory for registered carveouts, which is relevant for AI Accelerator integration as i...",[fw_rsc_carveout],[pa; da]
5,rpmsg_recv_done,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `rpmsg_recv_done` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily handles messag...,[struct rpmsg_hdr],[src; dst; reserved; len]
6,rpmsg_recv_single,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rpmsg_recv_single` does not directly interact with an AI Accelerator (AIA) or shared memory management relevant to AIA. It primarily handles message...,[rpmsg_hdr; scatterlist],[src; dst; reserved; len; flags; dma_address]
7,virtio_rpmsg_announce_create,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `virtio_rpmsg_announce_create` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a manner typical of AIA relevant functions....,[struct rpmsg_ns_msg],[addr; flags]
8,rproc_alloc_carveout,functions_by_file,Message_Structure_Handling,70,"**AIARelevantFunction (80%)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory, which is critical for AI Accelerator integration. It uses `dma_alloc_coherent`, whi...",[rproc_mem_entry],[dma; da; va]
9,rpmsg_sg_init,functions_by_file,Message_Structure_Handling,40,"**AIARelevantFunction (60%)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is relevant for memory management in the context of DMA operations. It uses `sg_init_table` and ...",None,dma_address
