Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,drivers/mxc/gpu-viv/hal/os/linux/kernel/gc_hal_kernel_iommu.c:gckIOMMU_Construct,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction (80%)**: The function `gckIOMMU_Construct` is involved in memory management that is crucial for an AI Accelerator (AIA) integration. It utilizes `dma_map_page` to map a page f...,[gcsIOMMU],[paddingPageDmaHandle; domain; device]
2,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_gfp.c:_GFPAlloc,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `_GFPAlloc` is involved in memory allocation, which is critical for sharing memory with an AI Accelerator (AIA). It uses `dma_map_page` and `dma_map...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; dma_addr; contiguousPages; pageUnit1M]
3,_GFPAlloc,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `_GFPAlloc` is involved in memory allocation and management, which is crucial for sharing memory with an AI Accelerator (AIA). It uses `dma_map_page...",[LINUX_MDL; gfp_alloc; gfp_mdl_priv],[dmaHandle; dma_addr; addr; numPages]
4,_GFPAlloc,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `_GFPAlloc` is involved in memory allocation, which is crucial for managing shared memory between the CPU and an AI Accelerator (AIA). It utilizes f...",[LINUX_MDL; gfp_alloc; gfp_mdl_priv; sg_table],[dmaHandle; dma_addr; physical address; logical address; pageUnit1M]
5,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_LockCPU,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which can be relevant for AI Accelerator (AIA) operations, particularly in scenarios...",None,None
6,gckIOMMU_Construct,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `gckIOMMU_Construct` is involved in memory management and DMA operations, which are relevant for AI Accelerator integration. It uses `dma_map_page` and `...",None,None
7,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_gfp.c:_GFPAlloctorInit,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `_GFPAlloctorInit` does not interact with an AI Accelerator (AIA) or shared memory (SMem) management relevant to AIA operations. It primarily focuse...,None,None
8,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_gfp.c:_GFPAllocatorDebugfsInit,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `_GFPAllocatorDebugfsInit` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily initializes a debug f...,None,None
9,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_gfp.c:_GFPMapKernel,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `_GFPMapKernel` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA memory managemen...,[LINUX_MDL],[dmaHandle; addr]
10,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_gfp.c:_GFPPhysical,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `_GFPPhysical` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on calculating the physic...,None,None
