Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,gasket-driver/src/gasket_page_table.c:gasket_perform_mapping,functions_by_file,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_ma...",[struct gasket_page_table_entry; struct sg_page_iter],[dma_addr; page; flags; offset]
2,gasket_perform_mapping,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_map_page...",[gasket_page_table_entry; sg_page_iter],[dma_addr; page; paddr; user_virt; kernel_virt]
3,gasket-driver/src/gasket_core.c:gasket_mmap_coherent,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `gasket_mmap_coherent` is involved in memory mapping a coherent buffer for an AI Accelerator. It utilizes `dma_mmap_coherent`, which is critical for mapp...",[gasket_coherent_buffer_desc; vm_area_struct],[phys_base; virt_base; requested_length]
4,gasket-driver/src/gasket_page_table.c:gasket_alloc_coherent_memory,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gasket_alloc_coherent_memory` is involved in memory allocation that is likely to be shared with an AI Accelerator (AIA). It uses `dma_alloc_coheren...,[gasket_coherent_page_entry; gasket_driver_desc],[paddr; user_virt; kernel_virt; coherent_buffer.phys_base; coherent_buffer.virt_base]
5,gasket-driver/src/gasket_page_table.c:gasket_page_table_map,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `gasket_page_table_map` is involved in mapping host addresses to device addresses, which is a critical operation for enabling an AI Accelerator (AIA) to ...",None,None
6,gasket-driver/src/gasket_page_table.c:gasket_map_simple_pages,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_map_simple_pages` is involved in mapping pages for a device, which is a critical operation for enabling an AI Accelerator (AIA) to access sh...",None,device; base_slot; entries
7,gasket-driver/src/gasket_page_table.c:gasket_map_extended_pages,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_map_extended_pages` is involved in mapping pages for a device, which is a critical operation for enabling an AI Accelerator (AIA) to access ...",[gasket_page_table_entry; sg_page_iter],[dma_addr; host_addr; dev_addr]
8,gasket-driver/src/gasket_page_table.c:gasket_alloc_extended_subtable,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_alloc_extended_subtable` is involved in memory management that is relevant for DMA operations, which is critical for AI Accelerator integrat...",[struct gasket_page_table_entry],[dma_addr; page]
9,gasket_alloc_coherent_memory,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gasket_alloc_coherent_memory` is primarily responsible for allocating coherent memory that can be accessed by both the CPU and the AI Accelerator (...,[gasket_coherent_page_entry; gasket_driver_desc],[paddr; user_virt; kernel_virt; coherent_buffer.phys_base; coherent_buffer.virt_base]
10,gasket_alloc_extended_subtable,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_alloc_extended_subtable` is involved in memory management that is relevant for DMA operations, particularly with the use of `dma_map_page` t...",[gasket_page_table_entry],[dma_addr; page; offset]
11,gasket_map_extended_pages,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_map_extended_pages` is involved in mapping extended pages for a device, which is crucial for enabling the AI Accelerator (AIA) to access sha...",[gasket_page_table_entry; sg_page_iter],[dma_addr; host_addr; dev_addr]
12,user_copy:gasket_config_coherent_allocator,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction (80%)**: The function `gasket_config_coherent_allocator` is involved in managing coherent memory allocation for an AI Accelerator (AIA). It uses the `gasket_coherent_alloc_con...,[gasket_coherent_alloc_config_ioctl],[dma_address; page_table_index]
13,gasket-driver/src/gasket_page_table.c:gasket_page_table_detach_dmabuf_nolock,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `gasket_page_table_detach_dmabuf_nolock` is involved in managing DMA buffers, which is relevant for AI Accelerator integration. It utilizes the `dm...",[gasket_dmabuf_mapping; dma_buf],[dma_buf; dma_buf_attachment; sg_table]
