Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,gasket_perform_mapping,functions_by_file,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_ma...",[struct gasket_page_table_entry; struct sg_page_iter],[dma_addr; page; flags; offset]
2,gasket_mmap_coherent,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `gasket_mmap_coherent` is involved in memory mapping a coherent buffer for an AI Accelerator. It utilizes `dma_mmap_coherent`, which is critical for mapp...",[gasket_coherent_buffer_desc; vm_area_struct],[phys_base; virt_base; requested_length]
3,gasket_alloc_coherent_memory,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gasket_alloc_coherent_memory` is involved in memory allocation that is likely to be shared with an AI Accelerator (AIA). It uses `dma_alloc_coheren...,[gasket_coherent_page_entry; gasket_driver_desc],[paddr; user_virt; kernel_virt; coherent_buffer.phys_base; coherent_buffer.virt_base]
4,gasket_page_table_map,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `gasket_page_table_map` is involved in mapping host addresses to device addresses, which is a critical operation for enabling an AI Accelerator (AIA) to ...",None,None
5,gasket_map_simple_pages,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_map_simple_pages` is involved in mapping pages for a device, which is a critical operation for enabling an AI Accelerator (AIA) to access sh...",None,device; base_slot; entries
6,gasket_map_extended_pages,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_map_extended_pages` is involved in mapping pages for a device, which is a critical operation for enabling an AI Accelerator (AIA) to access ...",[gasket_page_table_entry; sg_page_iter],[dma_addr; host_addr; dev_addr]
7,gasket_alloc_extended_subtable,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `gasket_alloc_extended_subtable` is involved in memory management that is relevant for DMA operations, which is critical for AI Accelerator integrat...",[struct gasket_page_table_entry],[dma_addr; page]
8,gasket_config_coherent_allocator,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction (80%)**: The function `gasket_config_coherent_allocator` is involved in managing coherent memory allocation for an AI Accelerator (AIA). It uses the `gasket_coherent_alloc_con...,[gasket_coherent_alloc_config_ioctl],[dma_address; page_table_index]
9,gasket_page_table_detach_dmabuf_nolock,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `gasket_page_table_detach_dmabuf_nolock` is involved in managing DMA buffers, which is relevant for AI Accelerator integration. It utilizes the `dm...",[gasket_dmabuf_mapping; dma_buf],[dma_buf; dma_buf_attachment; sg_table]
10,gasket_perform_unmapping,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `gasket_perform_unmapping` is involved in unmapping memory pages from a device, which is relevant for AI Accelerator integration. It utilizes `dma_unmap_...",[struct gasket_page_table_entry],[dma_addr; page]
11,gasket_map_buffers_flags,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `gasket_map_buffers_flags` interacts with shared memory through the `gasket_page_table_ioctl_flags` structure, which contains fields that can be used to ...",[gasket_page_table_ioctl_flags],[host_address; device_address]
12,gasket_handle_ioctl,ioctl_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `gasket_handle_ioctl` interacts with various IOCTL commands that may involve memory management and DMA operations, particularly through commands like `GA...",[gasket_dev],[device addresses; DMA addresses; file descriptors]
13,gasket_free_coherent_memory_all,dma_operations,AIARelevantFunction,60,**AIARelevantFunction (60%)**: The function `gasket_free_coherent_memory_all` is involved in freeing coherent memory allocated for the AI Accelerator (AIA). It utilizes the `dma_free_coherent` func...,None,None
14,gasket_page_table_unmap_nolock,functions_by_file,AIARelevantFunction,20,"**AIARelevantFunction Score (20)**: The function `gasket_page_table_unmap_nolock` is primarily focused on unmapping pages from a page table, which is a memory management operation. While it does in...",None,None
1,apex_set_performance_expectation,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `apex_set_performance_expectation` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily sets p...,[struct apex_performance_expectation_ioctl],[None identified]
2,gasket_partition_page_table,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gasket_partition_page_table` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on partitioning a page tabl...,[struct gasket_page_table_ioctl],[host_address; device_address]
3,gasket_unmap_buffers,user_copy_operations,Relevant_KD_Entry_Point,100,"**AIARelevantFunction Score (0)**: The function `gasket_unmap_buffers` does not directly interact with an AI Accelerator (AIA) or manage shared memory for an AIA. Instead, it focuses on unmapping b...",[struct gasket_page_table_ioctl],[host_address; device_address]
4,gasket_is_supported_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,"**AIARelevantFunction Score (0)**: The function `gasket_is_supported_ioctl` does not involve any operations related to shared memory management, DMA, or memory mapping that are typically associated...",None,None
5,apex_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `apex_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). There are no calls to functions such as...,None,None
6,gasket_config_coherent_allocator,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction (70%)**: The function `gasket_config_coherent_allocator` is involved in managing coherent memory allocation for an AI Accelerator (AIA). It uses the `gasket_coherent_alloc_con...,[gasket_coherent_alloc_config_ioctl],[dma_address; page_table_index]
7,gasket_map_buffers_flags,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction (70%)**: The function `gasket_map_buffers_flags` interacts with shared memory through the `gasket_page_table_ioctl_flags` structure, which contains fields that can be used to ...",[gasket_page_table_ioctl_flags],[host_address; device_address]
8,gasket_handle_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction (70%)**: The function `gasket_handle_ioctl` interacts with various IOCTL commands that may involve memory management and DMA operations, particularly through commands like `GA...",[gasket_dev],[device addresses; DMA addresses; file descriptors]
9,gasket_ioctl,functions_by_file,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `gasket_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an ioctl handl...,None,None
10,gasket_perform_mapping,functions_by_file,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_ma...",[struct gasket_page_table_entry; struct sg_page_iter],[dma_addr; page; flags; offset]
11,gasket_ioctl_check_permissions,ioctl_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `gasket_ioctl_check_permissions` does not directly interact with shared memory or AI Accelerator (AIA) functionalities. It primarily checks permissio...,None,None
12,gasket_mmap_coherent,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction (80%)**: The function `gasket_mmap_coherent` is involved in memory mapping a coherent buffer for an AI Accelerator. It utilizes `dma_mmap_coherent`, which is critical for mapp...",[gasket_coherent_buffer_desc; vm_area_struct],[phys_base; virt_base; requested_length]
13,gasket_map_simple_pages,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (80)**: The function `gasket_map_simple_pages` is involved in mapping pages for a device, which is a critical operation for enabling an AI Accelerator (AIA) to access sh...",None,device; base_slot; entries
14,gasket_map_extended_pages,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (80)**: The function `gasket_map_extended_pages` is involved in mapping pages for a device, which is a critical operation for enabling an AI Accelerator (AIA) to access ...",[gasket_page_table_entry; sg_page_iter],[dma_addr; host_addr; dev_addr]
1,gasket_mm_get_mapping_addrs,functions_by_file,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `gasket_mm_get_mapping_addrs` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA me...,[gasket_mappable_region],[start; length_bytes]
2,apex_set_performance_expectation,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0%)**: The function `apex_set_performance_expectation` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily sets p...,[struct apex_performance_expectation_ioctl],[None identified]
3,gasket_partition_page_table,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `gasket_partition_page_table` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on partitioning a page tabl...,[struct gasket_page_table_ioctl],[host_address; device_address]
4,gasket_set_event_fd,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `gasket_set_event_fd` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with setting an even...,[struct gasket_interrupt_eventfd],[interrupt; event_fd]
5,gasket_unmap_buffers,user_copy_operations,Message_Structure_Handling,100,"**AIARelevantFunction Score (0)**: The function `gasket_unmap_buffers` does not directly interact with an AI Accelerator (AIA) or manage shared memory for an AIA. Instead, it focuses on unmapping b...",[struct gasket_page_table_ioctl],[host_address; device_address]
6,gasket_perform_mapping,dma_operations,Message_Structure_Handling,85,"**AIARelevantFunction (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_map_page...",[gasket_page_table_entry; sg_page_iter],[dma_addr; page; paddr; user_virt; kernel_virt]
