Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_buffer_map,functions_by_file,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `hailo_vdma_buffer_map` is heavily involved in mapping user memory to DMA buffers, which is critical for AI Accelerator integration. It utilizes sev...",[hailo_vdma_buffer; hailo_dmabuf_info; sg_table; vm_area_struct],[user_address; handle; size; dmabuf; dmabuf_attachment; dmabuf_sg_table]
2,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_desc_list_create,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `hailo_desc_list_create` is involved in memory management for descriptors that could be utilized by an AI Accelerator (AIA). It allocates coherent D...,[hailo_descriptors_list_buffer; hailo_vdma_descriptor],[dma_address; handle]
3,hailort-drivers/linux/pcie/../vdma/memory.c:prepare_sg_table,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `prepare_sg_table` is involved in preparing a scatter-gather table for memory management, which is crucial for sharing memory with an AI Accelerator (AIA...",[struct hailo_vdma_low_memory_buffer; struct sg_table; struct scatterlist],[pages_address; handle; dma_address]
4,hailo_desc_list_create,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `hailo_desc_list_create` is involved in memory management for descriptors that may be used by an AI Accelerator (AIA). It allocates coherent DMA mem...,[hailo_descriptors_list_buffer; hailo_vdma_descriptor],[dma_address; handle]
5,user_copy:hailo_vdma_buffer_map_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction (80%)**: The function `hailo_vdma_buffer_map_ioctl` is involved in mapping a user buffer to a DMA buffer for an AI accelerator. It utilizes the `copy_from_user` and `copy_to_u...,[hailo_vdma_buffer_map_params],[user_address; allocated_buffer_handle; mapped_handle]
6,user_copy:hailo_vdma_buffer_map_ioctl,user_copy_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `hailo_vdma_buffer_map_ioctl` is involved in mapping a user buffer to a device buffer, which is critical for enabling communication between the CPU ...",[hailo_vdma_buffer_map_params],[user_address; allocated_buffer_handle; mapped_handle]
7,user_copy:hailo_vdma_launch_transfer_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `hailo_vdma_launch_transfer_ioctl` is involved in transferring data between the CPU and an AI Accelerator (AIA) through a DMA (Direct Memory Access)...,[hailo_vdma_launch_transfer_params; hailo_vdma_transfer_buffer; hailo_descriptors_list_buffer; hailo_vdma_buffer],[mapped_buffer_handle; desc_handle; dma_address; user_address]
8,user_copy:hailo_vdma_launch_transfer_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `hailo_vdma_launch_transfer_ioctl` is involved in managing memory transfers between the CPU and an AI Accelerator (AIA). It utilizes the `copy_from_...,[hailo_vdma_launch_transfer_params; hailo_vdma_transfer_buffer],[desc_handle; mapped_buffer_handle; dma_address]
9,hailo_vdma_buffer_map_ioctl,ioctl_operations,AIARelevantFunction,80,**AIARelevantFunction (80%)**: The function `hailo_vdma_buffer_map_ioctl` is involved in mapping a buffer for an AI accelerator (AIA). It utilizes the `copy_from_user` and `copy_to_user` functions ...,[hailo_vdma_buffer_map_params],[user_address; allocated_buffer_handle; mapped_handle]
10,hailo_vdma_launch_transfer_ioctl,ioctl_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `hailo_vdma_launch_transfer_ioctl` is involved in transferring data to an AI Accelerator (AIA) through a Virtual DMA (VDMA) mechanism. It handles us...,[hailo_vdma_launch_transfer_params],[desc_handle; buffers[i].mapped_buffer_handle; buffers[i].size; buffers[i].offset]
11,hailort-drivers/linux/pcie/../vdma/memory.c:vdma_sync_buffer_interval,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction Score (70)**: The function `vdma_sync_buffer_interval` is primarily responsible for synchronizing a buffer that is likely used in the context of a Video Direct Memory Access (...,[struct hailo_vdma_buffer; struct scatterlist],[dma_address; user_address; handle]
12,user_copy:hailo_fw_control,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `hailo_fw_control` interacts with the AI Accelerator by managing firmware control operations, which may involve shared memory operations. It uses `...",[struct hailo_fw_control],[buffer_len; timeout_ms]
13,user_copy:hailo_desc_list_create_ioctl,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `hailo_desc_list_create_ioctl` is involved in creating a descriptor list for a video DMA (VDMA) controller, which is relevant for AI Accelerator int...",[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
14,user_copy:hailo_desc_list_create_ioctl,user_copy_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `hailo_desc_list_create_ioctl` is involved in creating a descriptor list for a video DMA (VDMA) controller, which is relevant for AI Accelerator int...",[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
15,hailo_desc_list_create_ioctl,ioctl_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `hailo_desc_list_create_ioctl` is involved in creating a descriptor list for a video DMA (VDMA) controller, which is relevant for AI Accelerator int...",[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
16,hailo_pcie_fops_unlockedioctl,ioctl_operations,AIARelevantFunction,30,**AIARelevantFunction Score (30)**: The function `hailo_pcie_fops_unlockedioctl` does not directly interact with shared memory or DMA operations that are typical for AI Accelerator integration. Whi...,[hailo_file_context; hailo_memory_transfer_params],[soc_used_channels_bitmap; enabled_channels_bitmap; buffer; dma_address]
17,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_module_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_pcie_module_init` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on initia...,None,None
18,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_register_chrdev,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_pcie_register_chrdev` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It pri...,None,None
19,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_probe,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_pcie_probe` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on probing a PC...,None,None
20,hailort-drivers/linux/pcie/src/pcie.c:pcie_resources_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `pcie_resources_init` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on initializ...,None,None
21,hailort-drivers/linux/pcie/src/pcie.c:hailo_bar_iomap,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_bar_iomap` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily deals with PCI device resource mapp...,None,None
22,hailort-drivers/linux/pcie/src/pcie.c:hailo_get_desc_page_size,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_get_desc_page_size` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on determinin...,None,None
23,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_vdma_controller_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_pcie_vdma_controller_init` does not directly involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It initiali...,None,None
24,hailort-drivers/linux/pcie/src/pcie.c:hailo_get_allocation_mode,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_get_allocation_mode` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily checks the allocation mode for...,None,None
25,hailort-drivers/linux/pcie/src/pcie.c:is_kmalloc_dma_capable,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `is_kmalloc_dma_capable` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily checks if a device can hand...,None,None
26,hailort-drivers/linux/pcie/src/pcie.c:hailo_activate_board,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_activate_board` does not involve any operations related to shared memory management or direct interactions with an AI Accelerator (AIA). It pr...,None,None
27,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_disable_aspm,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_pcie_disable_aspm` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on disab...,None,None
28,hailort-drivers/linux/pcie/src/pcie.c:enable_boot_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `enable_boot_interrupts` does not interact with any AI Accelerator (AIA) relevant memory management or DMA operations. It primarily focuses on enabl...,None,None
29,hailort-drivers/linux/pcie/src/pcie.c:hailo_enable_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_enable_interrupts` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on enab...,None,None
30,hailort-drivers/linux/pcie/src/pcie.c:load_firmware,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `load_firmware` function does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA). It primarily...,None,None
31,hailort-drivers/linux/pcie/src/pcie.c:load_nnc_firmware,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `load_nnc_firmware` does not directly interact with shared memory or perform operations that would typically be associated with an AI Accelerator (A...,None,None
32,hailort-drivers/linux/pcie/src/pcie.c:wait_for_firmware_completion,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `wait_for_firmware_completion` does not involve any operations related to AI Accelerator integration or shared memory management. It simply waits for...,None,None
33,hailort-drivers/linux/pcie/src/pcie.c:disable_boot_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `disable_boot_interrupts` does not interact with any AI Accelerator (AIA) relevant operations. It simply disables boot interrupts by setting a field ...,None,None
34,hailort-drivers/linux/pcie/src/pcie.c:hailo_disable_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_disable_interrupts` does not interact with any AI Accelerator (AIA) relevant functions or shared memory management. It primarily focuses on d...,None,None
