Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,dma_buf_phys_convert,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `dma_buf_phys_convert` is heavily involved in managing DMA buffers, which are critical for AI Accelerator (AIA) operations. It retrieves a DMA buffe...",[struct dma_buf_phys_file; struct sg_table],[dma_addr_t; dma_buf*; device*; sg_table*; scatterlist*]
2,rpmsg_send_offchannel_raw,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `rpmsg_send_offchannel_raw` is responsible for sending messages between processors using the RPMsg protocol, which is relevant for AI Accelerator in...",[struct rpmsg_hdr; struct scatterlist],[src; dst; dma_address]
3,dma_heap_map_dma_buf,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `dma_heap_map_dma_buf` is involved in mapping a DMA buffer for a device, which is relevant for AI Accelerator integration. It utilizes the `dma_map_...",None,None
4,carveout_dma_heap_allocate,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `carveout_dma_heap_allocate` is involved in allocating a DMA buffer, which is relevant for AI Accelerator integration as it manages memory that coul...",[struct dma_buf_export_info; struct carveout_dma_heap_buffer],[paddr; vaddr; size]
5,rpmsg_sg_init,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction (60%)**: The function `rpmsg_sg_init` initializes a scatterlist structure, which is often used in the context of DMA (Direct Memory Access) operations. The presence of the `dm...",struct scatterlist,dma_address
6,dma_buf_phys_ioctl,ioctl_operations,AIARelevantFunction,60,"**AIARelevantFunction (60%)**: The function `dma_buf_phys_ioctl` interacts with DMA buffers, which are often used in AI Accelerator contexts for memory management. The function includes a call to `...",[struct dma_buf_phys_data],[fd; phys]
1,dma_heap_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl` does not directly involve any operations related to AI Accelerator integration or shared memory management that would typically be a...,None,None
2,dma_buf_phys_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_ioctl` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA memory mana...,[struct dma_buf_phys_data],[fd; phys]
3,dma_heap_ioctl_allocate,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl_allocate` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating a buffer from a D...,[struct dma_heap_allocation_data],[fd]
4,rpmsg_eptdev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `rpmsg_eptdev_ioctl` does not involve any operations related to shared memory management or AI Accelerator integration. It primarily checks the comma...,None,None
5,rpmsg_ctrldev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (0)**: The function `rpmsg_ctrldev_ioctl` does not directly interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily handles control comman...,[struct rpmsg_endpoint_info; struct rpmsg_channel_info],[src; dst]
6,dma_buf_phys_convert,dma_operations,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (90)**: The function `dma_buf_phys_convert` is heavily involved in managing DMA buffers, which are critical for AI Accelerator (AIA) operations. It retrieves a DMA buffe...",[struct dma_buf_phys_file; struct sg_table],[dma_addr_t; dma_buf*; device*; sg_table*; scatterlist*]
7,rpmsg_eptdev_open,ioctl_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0%)**: The function `rpmsg_eptdev_open` does not directly involve operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily deals with openi...,None,None
8,rpmsg_send_offchannel_raw,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `rpmsg_send_offchannel_raw` is responsible for sending messages between processors using the RPMsg protocol, which is relevant for AI Accelerator in...",[struct rpmsg_hdr; struct scatterlist],[src; dst; dma_address]
1,dma_buf_phys_ioctl,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_ioctl` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA memory mana...,[struct dma_buf_phys_data],[fd; phys]
2,dma_heap_ioctl_allocate,ioctl_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl_allocate` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating a buffer from a D...,[struct dma_heap_allocation_data],[fd]
3,rpmsg_ctrldev_ioctl,user_copy_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (0)**: The function `rpmsg_ctrldev_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles control commands for RPMsg (Remote ...,[rpmsg_endpoint_info; rpmsg_channel_info],[src; dst]
4,dma_buf_phys_convert,dma_operations,Message_Structure_Handling,85,"**AIARelevantFunction Score (90)**: The function `dma_buf_phys_convert` is heavily involved in managing DMA buffers, which are critical for AI Accelerator (AIA) operations. It retrieves a DMA buffe...",[struct dma_buf_phys_file; struct sg_table],[dma_addr_t; dma_buf*; device*; sg_table*; scatterlist*]
5,rpmsg_send_offchannel_raw,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `rpmsg_send_offchannel_raw` is responsible for sending messages between processors using the RPMsg protocol, which is relevant for AI Accelerator in...",[struct rpmsg_hdr; struct scatterlist],[src; dst; dma_address]
6,rpmsg_recv_done,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `rpmsg_recv_done` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily handles messag...,[struct rpmsg_hdr],[src; dst; reserved; len]
