Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,dma_buf_phys_convert,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `dma_buf_phys_convert` is heavily involved in managing DMA buffers, which is critical for AI Accelerator integration. It retrieves a DMA buffer usin...",[struct dma_buf_phys_file; struct dma_buf; struct dma_buf_attachment; struct sg_table],[dma_addr; dma_buf; dma_buf_attachment; sg_table]
2,dma_heap_map_dma_buf,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `dma_heap_map_dma_buf` is involved in mapping a DMA buffer for use with a device, which is relevant for AI Accelerator integration. It utilizes the ...",[struct dma_buf_attachment; struct sg_table; struct carveout_dma_heap_buffer],[dma_addr_t; paddr; vaddr]
3,carveout_dma_heap_allocate,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `carveout_dma_heap_allocate` is involved in allocating a DMA buffer, which is relevant for AI Accelerator integration as it manages memory that coul...",struct carveout_dma_heap_buffer,paddr; vaddr
4,rpmsg_sg_init,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction Score (60)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is relevant for memory management in the context of DMA operations. It uses the `sg_init_ta...",None,dma_address
1,dma_buf_phys_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles an ioctl command related to converti...,[struct dma_buf_phys_data],[fd; phys]
2,dma_heap_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles IOCTL commands related to DMA heap manag...,None,None
3,dma_heap_ioctl_allocate,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl_allocate` does not directly interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily focuses on allocat...,[struct dma_heap_allocation_data],[fd]
4,rpmsg_eptdev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `rpmsg_eptdev_ioctl` does not involve any operations related to shared memory management or AI Accelerator integration. It primarily checks the comma...,None,None
5,dma_buf_phys_convert,dma_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `dma_buf_phys_convert` is involved in converting a DMA buffer file descriptor to a physical address, which is critical for enabling an AI Accelerato...",[dma_buf_phys_file; dma_buf; dma_buf_attachment; sg_table],[dma_addr; dma_buf; attachment; sgt]
6,rpmsg_ctrldev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (0)**: The function `rpmsg_ctrldev_ioctl` does not directly involve sharing shared memory with an AI Accelerator (AIA). Instead, it primarily handles control commands fo...",[struct rpmsg_endpoint_info; struct rpmsg_channel_info],[src; dst]
1,rpmsg_recv_done,functions_by_file,Message_Structure_Handling,100,**AIARelevantFunction Score (0%)**: The function `rpmsg_recv_done` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily handles messag...,[struct rpmsg_hdr],[src; dst; reserved; len; flags]
2,dma_buf_phys_ioctl,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles an ioctl command related to converti...,[struct dma_buf_phys_data],[fd; phys]
3,dma_heap_ioctl_allocate,ioctl_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl_allocate` does not directly interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily focuses on allocat...,[struct dma_heap_allocation_data],[fd]
4,rpmsg_ctrldev_ioctl,user_copy_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (0)**: The function `rpmsg_ctrldev_ioctl` does not directly involve sharing shared memory with an AI Accelerator (AIA). It primarily handles control commands for RPMsg e...,[rpmsg_endpoint_info; rpmsg_channel_info],[src; dst]
5,dma_buf_phys_convert,dma_operations,Message_Structure_Handling,85,"**AIARelevantFunction Score (90)**: The function `dma_buf_phys_convert` is heavily involved in managing DMA buffers, which is critical for AI Accelerator integration. It retrieves a DMA buffer usin...",[struct dma_buf_phys_file; struct dma_buf; struct dma_buf_attachment; struct sg_table],[dma_addr; dma_buf; dma_buf_attachment; sg_table]
6,rpmsg_send_offchannel_raw,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rpmsg_send_offchannel_raw` does not directly interact with an AI Accelerator (AIA) or shared memory (SMem) management. It primarily handles message ...,[struct rpmsg_hdr],[src; dst; reserved; len; flags]
7,rpmsg_recv_single,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `rpmsg_recv_single` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily handles message reception over a re...,[struct rpmsg_hdr; struct scatterlist],[src; dst; reserved; len; flags; dma_address]
8,dma_heap_ioctl,ioctl_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `dma_heap_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles IOCTL commands related to DMA heap manag...,None,None
9,dma_heap_map_dma_buf,functions_by_file,Message_Structure_Handling,60,"**AIARelevantFunction Score (70)**: The function `dma_heap_map_dma_buf` is involved in mapping a DMA buffer for use with a device, which is relevant for AI Accelerator integration. It utilizes the ...",[struct dma_buf_attachment; struct sg_table; struct carveout_dma_heap_buffer],[dma_addr_t; paddr; vaddr]
10,carveout_dma_heap_allocate,dma_operations,Message_Structure_Handling,60,"**AIARelevantFunction Score (70)**: The function `carveout_dma_heap_allocate` is involved in allocating a DMA buffer, which is relevant for AI Accelerator integration as it manages memory that coul...",struct carveout_dma_heap_buffer,paddr; vaddr
11,rpmsg_sg_init,functions_by_file,Message_Structure_Handling,40,"**AIARelevantFunction Score (60)**: The function `rpmsg_sg_init` initializes a scatter-gather list, which is relevant for memory management in the context of DMA operations. It uses the `sg_init_ta...",None,dma_address
