Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_alloc_internal,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is responsible for allocating memory for a device, which is relevant for AI Accelerator integration. It utilizes `dma_alloc_cohe...",[struct mem_chunk],[mc->pa; mc->va; mc->nc_id; mc->dram_channel; mc->dram_region]
2,mc_alloc_internal,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is involved in memory allocation, which is critical for AI Accelerator (AIA) operations. It utilizes `dma_alloc_coherent`, which...",[struct mem_chunk],[mc->pa; mc->va; mc->size; mc->dram_channel; mc->dram_region; mc->nc_id]
3,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_constructor,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `mpset_constructor` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuses on ini...,None,None
4,aws-neuronx-2.20.28.0/neuron_mempool.c:mp_init_hrm_pool,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `mp_init_hrm_pool` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on initializing a mem...,None,None
5,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_init_device_pools,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction**: The function `mpset_init_device_pools` does not directly involve any operations that share memory with an AI Accelerator (AIA). It primarily initializes device memory pools...,None,None
6,aws-neuronx-2.20.28.0/neuron_mempool.c:mp_init_device_mem,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `mp_init_device_mem` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on initializing a m...,None,None
7,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_alloc_align,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `mc_alloc_align` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It simply calls another function `m...,None,None
8,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_add_to_lifespan_list,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `mc_add_to_lifespan_list` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily manages a linked list...,None,None
9,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_get_lifespan_head,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `mpset_get_lifespan_head` does not interact with any AI Accelerator (AIA) related memory management or communication mechanisms. It simply retrieves...,None,None
10,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_insert_node,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `mc_insert_node` does not interact with any AI Accelerator (AIA) relevant operations. It is primarily focused on inserting a node into a red-black tr...,None,None
11,mp_init_hrm_pool,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `mp_init_hrm_pool` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily focuses on initia...,None,None
12,mp_init_hrm_pool,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `mp_init_hrm_pool` does not interact with an AI Accelerator (AIA) or perform any operations related to shared memory (SMem) that would typically be r...,None,None
1,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_constructor,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `mpset_constructor` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuses on ini...,None,None
2,aws-neuronx-2.20.28.0/neuron_mempool.c:mp_init_hrm_pool,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mp_init_hrm_pool` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on initializing a mem...,None,None
3,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_init_device_pools,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction**: The function `mpset_init_device_pools` does not directly involve any operations that share memory with an AI Accelerator (AIA). It primarily initializes device memory pools...,None,None
4,aws-neuronx-2.20.28.0/neuron_mempool.c:mp_init_device_mem,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mp_init_device_mem` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on initializing a m...,None,None
5,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_alloc_align,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mc_alloc_align` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It simply calls another function `m...,None,None
6,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_alloc_internal,functions_by_file,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is responsible for allocating memory for a device, which is relevant for AI Accelerator integration. It utilizes `dma_alloc_cohe...",[struct mem_chunk],[mc->pa; mc->va; mc->nc_id; mc->dram_channel; mc->dram_region]
7,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_add_to_lifespan_list,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `mc_add_to_lifespan_list` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily manages a linked list...,None,None
