Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,drivers/remoteproc/remoteproc_core.c:rproc_alloc_carveout,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory for a remote processor (AIA). It uses `dma_alloc_coherent`, which is a critical...",[struct rproc_mem_entry],[dma; da; va]
2,rpmsg_probe,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction (80)**: The function `rpmsg_probe` is involved in setting up communication between the host and a remote processor using the RPMsg protocol, which often involves sharing memor...",[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
3,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_probe,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction (70%)**: The function `rpmsg_probe` is involved in setting up communication between the host and a remote processor using the RPMsg protocol. It allocates coherent memory for ...,[virtproc_info; rpmsg_device; scatterlist],[bufs_dma; dma_address]
4,rproc_alloc_carveout,dma_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `rproc_alloc_carveout` is involved in allocating coherent DMA memory and mapping it to a device address, which is relevant for AI Accelerator integration...",[rproc_mem_entry],[dma; da; va]
5,drivers/dma-buf/heaps/carveout-heap.c:rmem_dma_heap_carveout_setup,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rmem_dma_heap_carveout_setup` does not interact with an AI Accelerator (AIA) or perform any operations related to shared memory management for an AI...,None,None
6,drivers/dma-buf/heaps/carveout-heap.c:carveout_dma_heap_init_areas,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `carveout_dma_heap_init_areas` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily initiali...,None,None
7,drivers/dma-buf/heaps/carveout-heap.c:carveout_dma_heap_export,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `carveout_dma_heap_export` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on creating a...,None,None
8,drivers/remoteproc/remoteproc_core.c:remoteproc_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `remoteproc_init` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily initializes a workqueue and se...,None,None
9,drivers/remoteproc/remoteproc_core.c:rproc_init_panic,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_init_panic` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily registers a notifier callback...,None,None
10,drivers/remoteproc/remoteproc_core.c:rproc_alloc,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_alloc` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating and initiali...,None,None
11,drivers/remoteproc/remoteproc_core.c:rproc_alloc_ops,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_alloc_ops` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating and init...,None,None
12,drivers/remoteproc/remoteproc_core.c:rproc_add,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_add` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on adding a remote processo...,None,None
13,drivers/remoteproc/remoteproc_core.c:rproc_trigger_auto_boot,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `rproc_trigger_auto_boot` does not interact with any AI Accelerator (AIA) relevant memory management functions such as pinning user pages, obtaining ...",None,None
14,drivers/remoteproc/remoteproc_core.c:rproc_boot,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_boot` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with booting a remote process...,None,None
15,drivers/remoteproc/remoteproc_core.c:rproc_attach,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_attach` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on preparing and attachi...,None,None
16,drivers/remoteproc/remoteproc_core.c:rproc_set_rsc_table,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_set_rsc_table` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with setting up a r...,None,None
17,drivers/remoteproc/remoteproc_core.c:rproc_handle_resources,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_handle_resources` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles resources assoc...,None,None
18,drivers/remoteproc/remoteproc_core.c:rproc_handle_vdev,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_handle_vdev` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily handles the regis...,[struct fw_rsc_vdev; struct rproc_vdev_data],[id; rsc_offset; rsc]
19,drivers/remoteproc/remoteproc_core.c:rproc_parse_vring,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_parse_vring` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on parsing and vali...,None,None
20,drivers/remoteproc/remoteproc_core.c:rproc_alloc_vring,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_alloc_vring` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily deals with allocating and managing ...,None,None
21,drivers/remoteproc/remoteproc_core.c:rproc_find_carveout_by_name,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_find_carveout_by_name` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns that would typically i...,None,None
22,drivers/remoteproc/remoteproc_core.c:rproc_add_carveout,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_add_carveout` does not involve any operations that are directly related to sharing memory with an AI Accelerator (AIA). It simply adds a memor...,None,None
23,drivers/remoteproc/remoteproc_core.c:rproc_mem_entry_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_mem_entry_init` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily initializes a `rproc_mem...,None,None
24,drivers/remoteproc/remoteproc_core.c:rproc_add_rvdev,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `rproc_add_rvdev` does not interact with any AI Accelerator (AIA) relevant memory management functions such as pinning user pages, obtaining physical...",None,None
25,drivers/remoteproc/remoteproc_core.c:rproc_add_subdev,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_add_subdev` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It simply adds a sub-device to a list with...,None,None
26,drivers/remoteproc/remoteproc_core.c:rproc_handle_trace,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_handle_trace` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily handles trace resources related ...,[fw_rsc_trace; rproc_debug_trace],[da; len]
27,drivers/remoteproc/remoteproc_core.c:rproc_alloc_registered_carveouts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rproc_alloc_registered_carveouts` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating memory ...,None,None
28,drivers/remoteproc/remoteproc_core.c:rproc_prepare_subdevices,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_prepare_subdevices` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily prepares subdevices a...,None,None
29,drivers/remoteproc/remoteproc_core.c:rproc_start_subdevices,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_start_subdevices` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns that would typically involv...,None,None
30,drivers/remoteproc/remoteproc_core.c:rproc_of_parse_firmware,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_of_parse_firmware` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns typically associated with ...,None,None
31,drivers/remoteproc/remoteproc_core.c:rproc_alloc_firmware,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_alloc_firmware` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on allocating mem...,None,None
32,drivers/remoteproc/remoteproc_core.c:rproc_validate,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_validate` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily checks the state of a remote pr...,None,None
33,drivers/remoteproc/remoteproc_core.c:rproc_enable_iommu,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_enable_iommu` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on enabling an IOMM...,None,None
34,drivers/remoteproc/remoteproc_core.c:devm_rproc_alloc,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `devm_rproc_alloc` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily allocates a remote processor ...,None,None
35,drivers/remoteproc/remoteproc_core.c:devm_rproc_add,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `devm_rproc_add` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with adding a remote pro...,None,None
36,drivers/remoteproc/remoteproc_core.c:rproc_auto_boot_callback,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rproc_auto_boot_callback` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the booting o...,None,None
37,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_init,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `rpmsg_init` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily registers a VirtIO driver, which is...",None,None
38,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_sg_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rpmsg_sg_init` does not directly interact with an AI Accelerator (AIA) or perform any operations related to shared memory management that would be c...,None,None
39,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_virtio_add_ctrl_dev,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rpmsg_virtio_add_ctrl_dev` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on adding a...,None,None
40,drivers/rpmsg/virtio_rpmsg_bus.c:virtio_rpmsg_create_ept,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `virtio_rpmsg_create_ept` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It is primarily focused on creating...,None,None
41,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_recv_done,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rpmsg_recv_done` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the reception of mess...,[struct rpmsg_hdr],[None identified]
42,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_recv_single,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rpmsg_recv_single` does not interact with an AI Accelerator (AIA) or shared memory (SMem) management. It primarily handles message reception over a ...,[rpmsg_hdr],[src; dst; reserved; len; flags]
43,drivers/rpmsg/virtio_rpmsg_bus.c:virtio_rpmsg_create_channel,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `virtio_rpmsg_create_channel` does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA)....,None,None
44,drivers/rpmsg/virtio_rpmsg_bus.c:virtio_rpmsg_announce_create,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `virtio_rpmsg_announce_create` does not interact with an AI Accelerator (AIA) or perform operations related to shared memory management, DMA, or memo...",[struct rpmsg_ns_msg],[addr]
1,rpmsg_probe,dma_operations,Relevant_KD_Entry_Point,70,"**AIARelevantFunction (80)**: The function `rpmsg_probe` is involved in setting up communication between the host and a remote processor using the RPMsg protocol, which often involves sharing memor...",[virtproc_info; rpmsg_device; scatterlist],[dma_address; src; dst; bufs_dma]
