Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,gckIOMMU_Construct,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gckIOMMU_Construct` is involved in memory management that is critical for the integration with an AI Accelerator (AIA). It utilizes `dma_map_page` ...,[gcsIOMMU; gckOS],[dmaHandle; phys; paddingPageDmaHandle]
2,_GFPAlloc,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `_GFPAlloc` is involved in memory allocation and management, which is crucial for AI Accelerator integration. It uses `dma_map_page` and `dma_map_sg...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; dma_addr; physical addresses; logical addresses]
3,_GFPMapKernel,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction (70%)**: The function `_GFPMapKernel` is involved in mapping kernel memory for a given memory descriptor (`Mdl`). It utilizes the `vmap` function to create a virtual mapping o...,[LINUX_MDL; gfp_mdl_priv],[dmaHandle; addr]
4,gckVIDMEM_AllocateVirtual,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_AllocateVirtual` is involved in allocating virtual memory for video memory management, which is relevant for AI accelerators that require...",[gcuVIDMEM_NODE],[physical; processID; bytes; gid]
5,gckVIDMEM_NODE_LockCPU,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. It includ...",[gcuVIDMEM_NODE; _gcsVIDMEM_NODE_VIDMEM; _gcsVIDMEM_NODE_VIRTUAL; _gcsVIDMEM_NODE_VIRTUAL_CHUNK],[physical address; logical address; kvaddr; processID]
1,gckIOMMU_Construct,dma_operations,Relevant_KD_Entry_Point,70,"**AIARelevantFunction (80%)**: The function `gckIOMMU_Construct` is involved in memory management and DMA operations, which are critical for AI Accelerator integration. It uses `dma_map_page` and `...",[gcsIOMMU; gckOS],[paddingPageDmaHandle; domain; device]
2,_GFPAlloc,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (80)**: The function `_GFPAlloc` is involved in memory allocation and management, which is crucial for AI Accelerator integration. It uses `dma_map_page` and `dma_map_sg...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; dma_addr; physical addresses; logical addresses]
3,gckVIDMEM_NODE_LockCPU,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. It includ...",[gcuVIDMEM_NODE; _gcsVIDMEM_NODE_VIDMEM; _gcsVIDMEM_NODE_VIRTUAL; _gcsVIDMEM_NODE_VIRTUAL_CHUNK],[physical address; logical address; kvaddr; processID]
1,gckVIDMEM_NODE_LockCPU,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. It includ...",[gcuVIDMEM_NODE; _gcsVIDMEM_NODE_VIDMEM; _gcsVIDMEM_NODE_VIRTUAL; _gcsVIDMEM_NODE_VIRTUAL_CHUNK],[physical address; logical address; kvaddr; processID]
2,_GFPAlloc,dma_operations,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `_GFPAlloc` is involved in memory allocation, which is critical for sharing memory with an AI Accelerator (AIA). It utilizes `dma_map_page` and `dma...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; addr; dma_addr; contiguousPages; nonContiguousPages]
3,gckIOMMU_Construct,functions_by_file,Message_Structure_Handling,70,**AIARelevantFunction Score (80)**: The function `gckIOMMU_Construct` is involved in memory management that is critical for the integration with an AI Accelerator (AIA). It utilizes `dma_map_page` ...,[gcsIOMMU; gckOS],[dmaHandle; phys; paddingPageDmaHandle]
4,_UpdatePIDInfoListNode,functions_by_file,Message_Structure_Handling,70,**AIARelevantFunction Score (0%)**: The function `_UpdatePIDInfoListNode` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily manages process ID inf...,[gcsVIDMEM_PIDINFO],[pid; ref]
5,_GFPMapKernel,functions_by_file,Message_Structure_Handling,60,**AIARelevantFunction (70%)**: The function `_GFPMapKernel` is involved in mapping kernel memory for a given memory descriptor (`Mdl`). It utilizes the `vmap` function to create a virtual mapping o...,[LINUX_MDL; gfp_mdl_priv],[dmaHandle; addr]
6,gckVIDMEM_AllocateVirtual,functions_by_file,Message_Structure_Handling,60,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_AllocateVirtual` is involved in allocating virtual memory for video memory management, which is relevant for AI accelerators that require...",[gcuVIDMEM_NODE],[physical; processID; bytes; gid]
