Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:import_page_map,functions_by_file,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages for an AI Accelerator (AIA). It utilizes `pin_user_pages` and `get_user_pages`, which...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; pageCount; physical address; DMA address]
2,import_page_map,dma_operations,AIARelevantFunction,90,**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages that are likely to be shared with an AI Accelerator (AIA). It uses `pin_user_pages` a...,[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; physical address; dma_address]
3,import_page_map,dma_operations,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in memory management and DMA operations, which are critical for sharing memory with an AI Accelerator (AIA). I...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; pageCount; physical addresses in scatterlist; dma_address]
4,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:_Import,functions_by_file,AIARelevantFunction,85,"**AIARelevantFunction (85%)**: The function `_Import` is involved in managing memory that is likely shared with an AI Accelerator (AIA). It performs operations that are critical for memory mapping,...",[struct um_desc],[user_vaddr; dmaHandle; pageCount; extraPage; offset]
5,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:_UserMemoryAttach,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `_UserMemoryAttach` is involved in managing memory that is likely shared with an AI Accelerator (AIA). It allocates a structure (`um_desc`) that con...,[gcsATTACH_DESC; um_desc; LINUX_MDL],[user_vaddr; physical; dmaHandle; size]
6,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:release_page_map,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `release_page_map` is involved in managing DMA memory operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address]
7,release_page_map,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `release_page_map` is involved in managing DMA operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and `...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address]
8,release_page_map,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `release_page_map` is involved in managing DMA operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and `dma_s...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address]
9,release_page_map,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `release_page_map` is involved in managing DMA operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and `...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address]
10,user_copy:drv_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80%)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It performs operations that include copying data fr...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress; logical]
11,user_copy:drv_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It performs operations that are critical for memory ...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex]
12,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_LockCPU,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,None
13,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_WrapUserMemory,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction Score (70)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in managing memory that could be shared with an AI Accelerator (AIA). It utilizes the `dma_buf` structur...,[gcsUSER_MEMORY_DESC; dma_buf],[handle; dmabuf; logical; physical; size]
