Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,dma_buf_phys_convert,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `dma_buf_phys_convert` is involved in converting a DMA buffer file descriptor to a physical address, which is critical for enabling an AI Accelerato...",[dma_buf_phys_file; dma_buf; dma_buf_attachment; sg_table],[dma_buf; dma_buf_attachment; sg_table; dma_addr]
2,dma_buf_phys_convert,dma_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `dma_buf_phys_convert` is involved in converting a DMA buffer file descriptor to a physical address. It utilizes several key functions that are rele...,[dma_buf_phys_file; dma_buf; dma_buf_attachment; sg_table],[dma_addr; dma_buf; attachment; sgt]
3,dma_buf_phys_convert,dma_operations,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `dma_buf_phys_convert` is involved in converting a DMA buffer file descriptor to a physical address, which is critical for enabling an AI Accelerator (AI...",[dma_buf_phys_file; dma_buf; dma_buf_attachment; sg_table],[dma_addr; dma_buf; attachment; sgt]
4,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_send_offchannel_raw,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `rpmsg_send_offchannel_raw` is involved in sending messages between processors, which can be relevant for AI Accelerator integration, especially in ...",[struct rpmsg_hdr],[src; dst; reserved; len; flags; data]
5,drivers/dma-buf/heaps/carveout-heap.c:dma_heap_map_dma_buf,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `dma_heap_map_dma_buf` is involved in mapping a DMA buffer for use with a device, which is relevant for AI Accelerator integration. It utilizes the ...",None,paddr; vaddr; dma_address
6,dma_buf_phys_ioctl,ioctl_operations,AIARelevantFunction,70,"**AIARelevantFunction (70%)**: The function `dma_buf_phys_ioctl` interacts with DMA buffers, which are often used in AI Accelerator contexts for memory sharing. It utilizes `copy_from_user` and `co...",[struct dma_buf_phys_data],[fd; phys]
7,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_sg_init,functions_by_file,AIARelevantFunction,20,"**AIARelevantFunction Score (20)**: The function `rpmsg_sg_init` initializes a scatterlist structure, which is often used in DMA operations. However, it does not directly interact with an AI Accele...",struct scatterlist,dma_address
8,drivers/rpmsg/virtio_rpmsg_bus.c:virtio_rpmsg_create_ept,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `virtio_rpmsg_create_ept` does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA). It ...,None,None
9,drivers/rpmsg/virtio_rpmsg_bus.c:virtio_rpmsg_sendto,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `virtio_rpmsg_sendto` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily deals with sending messages thr...,None,None
10,drivers/rpmsg/virtio_rpmsg_bus.c:get_a_tx_buf,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `get_a_tx_buf` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with managing transmission...,None,None
11,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_recv_done,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `rpmsg_recv_done` does not interact with an AI Accelerator (AIA) or shared memory (SMem) management. It primarily handles message reception through ...,[struct rpmsg_hdr],[src; dst; len]
12,drivers/rpmsg/virtio_rpmsg_bus.c:rpmsg_recv_single,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `rpmsg_recv_single` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily handles message reception over a ...,[struct rpmsg_hdr],[src; dst; reserved]
13,drivers/rpmsg/virtio_rpmsg_bus.c:virtio_rpmsg_destroy_ept,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `virtio_rpmsg_destroy_ept` does not involve any operations related to AI Accelerators (AIA) or shared memory management. It primarily focuses on dest...,None,None
14,drivers/dma-buf/heaps/carveout-heap.c:carveout_dma_heap_allocate,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `carveout_dma_heap_allocate` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a manner that would qualify it as relevant fo...,None,None
15,drivers/dma-buf/heaps/carveout-heap.c:dma_heap_mmap,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `dma_heap_mmap` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily focuses on mapping a DMA buffer to u...,None,None
16,drivers/dma-buf/heaps/carveout-heap.c:dma_heap_attach,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `dma_heap_attach` does not involve any operations related to AI Accelerators (AIA) or shared memory management that would typically be associated wit...,None,None
17,drivers/dma-buf/heaps/carveout-heap.c:dma_heap_unmap_dma_buf,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `dma_heap_unmap_dma_buf` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily deals wit...,None,None
18,drivers/dma-buf/heaps/carveout-heap.c:dma_heap_detatch,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `dma_heap_detatch` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with detaching a DMA bu...,None,None
19,drivers/dma-buf/heaps/carveout-heap.c:dma_heap_dma_buf_release,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `dma_heap_dma_buf_release` does not interact with any AI Accelerator (AIA) relevant operations. It primarily deals with releasing a DMA buffer and ma...,None,None
20,carveout_dma_heap_allocate,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `carveout_dma_heap_allocate` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a way that would qualify it as relevant to AIA...,None,None
21,dma_heap_buffer_alloc,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `dma_heap_buffer_alloc` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on allo...,None,None
22,dma_buf_phys_release,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `dma_buf_phys_release` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily deals with releasing DMA buffe...,None,None
23,dma_buf_phys_release,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `dma_buf_phys_release` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with rele...,None,None
