Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,import_page_map,functions_by_file,AIARelevantFunction,90,"**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages for an AI Accelerator (AIA). It utilizes `pin_user_pages` and `get_user_pages`, which...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; pageCount; physical address; DMA address]
2,_Import,functions_by_file,AIARelevantFunction,85,"**AIARelevantFunction (85%)**: The function `_Import` is involved in managing memory that is likely shared with an AI Accelerator (AIA). It performs operations that are critical for memory mapping,...",[struct um_desc],[user_vaddr; dmaHandle; pageCount; extraPage; offset]
3,gckIOMMU_Construct,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `gckIOMMU_Construct` is involved in memory management that is critical for the integration with an AI Accelerator (AIA). It utilizes `dma_map_page` ...,[gcsIOMMU; gckOS],[dmaHandle; phys; paddingPageDmaHandle]
4,_GFPAlloc,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction Score (80)**: The function `_GFPAlloc` is involved in memory allocation and management, which is crucial for AI Accelerator integration. It uses `dma_map_page` and `dma_map_sg...",[LINUX_MDL; gfp_mdl_priv; sg_table],[dmaHandle; dma_addr; physical addresses; logical addresses]
5,_UserMemoryAttach,functions_by_file,AIARelevantFunction,80,**AIARelevantFunction Score (80)**: The function `_UserMemoryAttach` is involved in managing memory that is likely shared with an AI Accelerator (AIA). It allocates a structure (`um_desc`) that con...,[gcsATTACH_DESC; um_desc; LINUX_MDL],[user_vaddr; physical; dmaHandle; size]
6,release_page_map,functions_by_file,AIARelevantFunction,80,"**AIARelevantFunction (80%)**: The function `release_page_map` is involved in managing DMA memory operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address]
7,drv_ioctl,user_copy_operations,AIARelevantFunction,80,**AIARelevantFunction Score (80%)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It performs operations that include copying data fr...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress; logical]
8,_GFPMapKernel,functions_by_file,AIARelevantFunction,70,**AIARelevantFunction (70%)**: The function `_GFPMapKernel` is involved in mapping kernel memory for a given memory descriptor (`Mdl`). It utilizes the `vmap` function to create a virtual mapping o...,[LINUX_MDL; gfp_mdl_priv],[dmaHandle; addr]
9,gckVIDMEM_AllocateVirtual,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_AllocateVirtual` is involved in allocating virtual memory for video memory management, which is relevant for AI accelerators that require...",[gcuVIDMEM_NODE],[physical; processID; bytes; gid]
10,gckVIDMEM_NODE_LockCPU,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. It includ...",[gcuVIDMEM_NODE; _gcsVIDMEM_NODE_VIDMEM; _gcsVIDMEM_NODE_VIRTUAL; _gcsVIDMEM_NODE_VIRTUAL_CHUNK],[physical address; logical address; kvaddr; processID]
